hash,TH,submit_count,final_submit_count,avg_final_score,count_status_0,count_status_1,count_status_2,count_status_3,lang_count,avg_late_coef,avg_submission_per_problem,average_time
77051baba74aab402905de65e8e0bf18e2907ca8,9.5,432,75,9630.293333333333,79,0,0,353,1,100.0,6.447761194029851,1604364
0821ac06ae77101d7dd9b8dd103f79ffa46657ab,4.0,54,20,8651.5,6,0,0,48,1,100.0,2.7,64052
c8332f72a4f6049ef2f28e4a0fcbde9d142c8591,,200,49,9183.673469387755,55,0,0,145,1,100.0,4.081632653061225,168034
2290d198e0649ef4dcfb6cd22d36d87969fb7bfb,9.5,142,60,9666.666666666666,23,0,0,119,1,100.0,2.253968253968254,9221
c0c13857d74703fa66da743d1d670bc2b9957f7b,,440,100,9800.0,61,0,0,379,1,100.0,4.4,53403
89d4e10b3c250c027e108d10ebc00bda239e7e39,,39,16,8642.8125,3,0,0,36,1,100.0,2.4375,18459
fcdf51cf37b314ebc57038046b859b3172117f4f,,163,47,9696.04255319149,19,0,0,144,1,100.0,3.5434782608695654,17049
cdea6ad7a63edbcba925717a8c64328c255a0450,,363,115,9913.04347826087,49,0,0,314,1,100.0,3.1565217391304348,51402
859c3b6fce7256abf5acfef957e6c04134c01e4b,,129,65,10000.0,17,0,0,112,1,100.0,2.015625,509672
911f5eafac3def56e71836d495b740cd059edbcf,,279,111,9324.324324324325,45,0,0,234,1,100.0,2.5135135135135136,301659
f8526194e3d9450a847706ea1c474c9e1a65a3a4,,151,81,9726.62962962963,44,0,0,107,1,100.0,1.8641975308641976,7325
69b200a293efc47d832e89333a4adff338261538,8.0,149,82,9641.256097560976,10,0,0,139,1,100.0,1.8170731707317074,838331
7953012ece7e7f5c184ec3ce99de925dc01c46ef,9.5,346,110,9727.272727272728,60,0,0,286,1,100.0,3.1743119266055047,269306
6475c391e6ec554f2bbe5a6460e5962a4af5ac65,8.0,68,30,7798.333333333333,12,0,0,56,1,100.0,2.2666666666666666,150874
85838695003ef753ce13327655b84defa54d6eae,,525,130,9376.646153846154,103,0,0,422,1,99.23809523809524,4.605263157894737,686890
d8cc02c7b6d2478b9f6d47664272c43801d6d9a9,,198,58,9758.620689655172,35,0,0,163,1,100.0,3.413793103448276,18059
665aee398dbb98e56d2f171ef0bee4f6fedeac43,4.5,196,87,9770.114942528735,36,0,0,160,1,100.0,2.3333333333333335,30494
bbf7f2c725fe4c3e0eb56d29707437d1603b1c56,,63,20,10000.0,2,0,0,61,1,100.0,3.15,5885
e92f3d3e5a00b7767c239cac14b6d9fe92d5ef9b,,196,65,9853.461538461539,37,0,0,159,1,100.0,3.0153846153846153,30932
8bf27a767fce0a5fb359059183d06e01d62dca8c,,101,26,8487.153846153846,42,0,0,59,1,100.0,3.740740740740741,4118
84b6b2d70924066c8345f2bc2281791ae3188da2,,160,82,9620.585365853658,34,0,0,126,1,100.0,1.951219512195122,23295
d3de05492e2353a5f3a80b5ea37a6de4651923fe,,551,116,9913.793103448275,65,0,0,486,1,100.0,4.963963963963964,79566
0fbb7000a8fd1f413cd7a06ec7baf2b1f6eb493a,5.5,136,35,8711.57142857143,42,0,0,94,1,100.0,3.8857142857142857,122587
081f6737145108d2cfb3e432f03d59670bae3ded,8.5,307,45,10000.0,64,1,0,242,2,100.0,6.9772727272727275,66944
85bebedd9d4605ff6823f6f25c761e64a588bf22,,129,45,9863.244444444445,19,0,0,110,1,100.0,2.9318181818181817,18948
05ed34d40112c0d0c446cb9c00fa6e14851a7aa1,9.5,351,58,9030.758620689656,93,0,0,258,1,100.0,6.381818181818182,862774
72ea15c6a9c0f4f176da99e9dfd445b347c2e219,9.0,587,114,9613.771929824561,153,0,0,434,1,100.0,5.1946902654867255,1853644
c2ca84eba451533cc357b9c82cdc4c59227ee38d,,56,23,9441.130434782608,7,0,0,49,1,99.46428571428571,2.4347826086956523,253
b03084cbf44b7fc100db518a5ff7ef7e9924c260,,210,101,9830.980198019803,22,0,0,188,1,94.28571428571429,2.0792079207920793,357451
76adaa79b0d19f7d32da3bf027c2b4fb995952ec,8.5,162,70,9881.271428571428,22,0,0,140,1,100.0,2.6557377049180326,1112374
7b6c995004d7267af856efa19b12c7455bccdbd8,8.5,181,83,9863.44578313253,47,0,0,134,1,100.0,2.180722891566265,385508
2fa311a94bc0da6d97955730d071ad6fcc770bfd,,112,46,9884.04347826087,12,0,0,100,1,100.0,2.4347826086956523,64230
970dc7689a54be2108e10cf65af78d85288b64e9,,231,114,9744.166666666666,40,0,0,191,1,100.0,2.026315789473684,365329
0e0d9e9f9bc2173402e77be7eaaaf0d562168009,6.0,86,21,9333.333333333334,21,0,0,65,1,100.0,4.095238095238095,6833
f94ac320b67f53eb86a68cf30fcced221092e7fa,,2,0,0.0,1,0,0,1,1,100.0,2.0,439
baa9b5294556d31b066df7e0dd8b1b0b1a8bb9f2,,356,93,9288.827956989247,47,0,0,309,1,100.0,3.827956989247312,369656
4e8a3d6c3bb0e0df7e39e93b9266737cda041fed,8.0,324,75,9907.773333333333,67,0,0,257,1,100.0,4.835820895522388,1093418
3a3cf426569ff3ed1638fefb8d0a7bca73e0bdb7,7.0,81,29,9568.965517241379,23,0,0,58,1,100.0,2.793103448275862,5659
5ea5bb39e36dd3e81ece42b2d6e19d0ed5150740,7.0,104,36,7567.888888888889,26,0,0,78,1,100.0,3.466666666666667,294611
917f1aba835e5d7e79fc124c1d7a3c8c2588cf8b,,267,83,9479.915662650603,34,0,0,233,1,100.0,3.216867469879518,111776
720ce5dcaede4e84cbbe7874961853e416f0d2a2,5.0,209,101,9671.841584158416,46,0,0,163,1,100.0,2.0693069306930694,366859
58ab0634383006fc63de206822832e26d4c06c3f,4.5,123,59,9677.966101694916,34,0,0,89,1,95.9349593495935,2.86046511627907,1509058
59b2a9ae92876d8ce54309fe82bb92d7cffbc794,0.0,62,45,9777.777777777777,7,0,0,55,1,100.0,1.7222222222222223,326305
95c2c72faa0bcedf9452be96511b7ab488754e77,,385,59,9465.983050847457,83,2,0,300,2,100.0,6.637931034482759,4426739
1fec28e4753dac81fb5354793029a3a2f81c7b7a,7.5,322,65,9974.353846153846,121,0,0,201,1,100.0,4.953846153846154,20022
9167062812b68b140da9de7f824ec6131ef31a01,,131,83,9590.361445783132,26,0,0,105,1,100.0,1.5783132530120483,35830
c41c79391cd0c8816cebc9a0b4ef1fcc5c2e4018,,365,111,9933.612612612613,101,0,0,264,1,100.0,3.2882882882882885,875675
ce3ad9b28ad26a494e6a196c110ca405402f3e9b,,314,105,9688.514285714286,47,0,0,267,1,100.0,3.019230769230769,51478
40741b5b2ac93f9d0eacd4a28b48508be0a378f9,4.5,106,35,8342.857142857143,39,0,0,67,1,100.0,3.0285714285714285,44331
cc818564efabc759f8cfd2e978029ff6125406cf,,227,75,7616.506666666667,41,0,0,186,1,100.0,3.026666666666667,31997
cd2b912e4a3d661cd4f500287d3bf1b4f444b7bd,,236,77,9283.285714285714,60,0,0,176,1,100.0,3.064935064935065,36011
7bb8bff124f651711732b84262474e1acba69082,10.0,100,51,9854.823529411764,15,0,0,85,1,100.0,2.0833333333333335,703093
85bf028205803eb9b1e5494c540ddd2938606606,,194,52,9759.596153846154,28,0,0,166,1,100.0,3.88,721002
e7d0678e66dad824da63837b53bb0bb38a571f42,,171,65,8960.123076923077,43,0,0,128,1,100.0,2.6307692307692307,381604
abae080e558fbbcf25131d47ef3dbea697548f14,,364,104,9284.807692307691,85,0,0,279,1,100.0,3.5,979521
ddffb03cf0301334f5a2f89626640fa8812bde5c,,246,106,9562.433962264151,34,0,0,212,1,100.0,2.3207547169811322,413790
db7c4fbff4eaf7b21678b8b053a0c3dcd74dd2b1,,328,101,9491.356435643564,58,0,0,270,1,100.0,3.2475247524752477,112898
badea8134ecf83e912ac6628ec12465e227c1e6a,,142,62,9804.129032258064,21,0,0,121,1,100.0,2.2903225806451615,15323
39ab839c37c0269b14691b473ad894ba12e1afbc,3.5,202,89,9382.483146067416,14,0,0,188,1,100.0,2.4047619047619047,87602
7f2bf222342aac2992fe15f12039b9f7123524c6,9.5,339,71,9859.154929577464,65,0,0,274,1,100.0,4.774647887323944,29294
13b9e4710dc86e953960ebd2fbae7721d24fdc2a,9.5,339,93,9341.462365591398,117,0,0,222,1,100.0,3.6451612903225805,377064
c3127c3c92a3d510a78a5248b4e7fac50ab81e0b,,376,103,9219.805825242718,57,0,0,319,1,100.0,3.6862745098039214,1953763
1ccece483f66d68acf592f017c1b5ca6c682542a,10.0,22,7,5123.285714285715,1,0,0,21,1,100.0,3.142857142857143,91743
04feabadb3e2d863eded075f541be8ff78d50474,7.5,199,82,9817.073170731708,25,0,0,174,1,100.0,2.45679012345679,340863
9b788cef19b68860b4cba1f072cfc4744e6610b7,,13,4,7500.0,1,0,0,12,1,100.0,2.6,5034
afc376cc4bc5460a941a5d21f91d19f159cdf490,,173,74,9864.864864864865,46,0,0,127,2,100.0,2.3378378378378377,10177
1bdf6175e8df831b083615bea765e48098904986,7.0,52,21,5120.857142857143,21,0,0,31,1,100.0,2.4761904761904763,353
013de369c439ab0ead8aa7da64423aa395a8be39,10.0,107,66,9176.151515151516,13,0,0,94,1,97.19626168224299,2.0576923076923075,220904
58dfdda4538b55efcc287512b508d9fa2638028d,8.0,258,91,9770.186813186812,68,0,0,190,1,100.0,2.8351648351648353,322929
c52fc84d8cd2335788c472ff6fa6b3aaaa8f2252,,4,1,10000.0,1,0,0,3,1,100.0,4.0,60
c2da78b847fbfac6920b3c5a2086c79b3a2db8f7,,266,81,9618.395061728395,42,0,0,224,1,100.0,3.643835616438356,1398570
aa8e2b08e043c6d844c28cb004a224615af29e90,,217,63,9231.650793650793,59,0,0,158,1,100.0,3.4444444444444446,93088
bec0491f541a76e4fa31e17842bc573c812cb528,,160,55,8892.545454545454,36,0,0,124,1,100.0,2.909090909090909,61032
9843de5b71377fd3392db81e3178e11bbe90d95c,,189,105,9901.52380952381,12,0,0,177,1,100.0,1.8712871287128714,162672
6f9c45656b2c3a8cd9c394c878d0ec7d738be090,5.5,141,69,8171.217391304348,26,0,0,115,1,100.0,2.0142857142857142,289456
16a221ec975ec0eb2fcf4acd69fe87281d585ca7,9.5,285,108,10000.0,36,0,0,249,1,100.0,2.614678899082569,904637
c846650d2b1b4a07f67e13c5aa56c15185f81f15,,466,107,9495.626168224298,76,0,0,390,1,100.0,4.438095238095238,480212
1dccadbfae8f0adb300cb239e727b2481e2b149e,9.0,34,11,9870.09090909091,4,0,0,30,2,100.0,3.090909090909091,5101
33c8bfb97b43132f0054b97a2ebb0f5f3768031d,7.5,199,62,9848.387096774193,14,0,0,185,1,100.0,3.3728813559322033,603510
4d5f92f22244e37d20f783e571539a2d2e4e58d8,6.0,178,72,8986.111111111111,46,0,0,132,1,100.0,2.4722222222222223,749388
af744dfd0234f2b89d667f962f13cff1b5d0c9e0,,195,99,9090.39393939394,20,0,0,175,1,100.0,1.9696969696969697,32340
12f1e26c28f731fd2ad1787db42f4c13de432ea4,10.0,198,64,8912.0,27,0,0,171,1,100.0,3.413793103448276,1016022
091ed1fe8fc042e202205f09f3d49a065c0f4da2,9.5,67,28,9055.25,5,0,0,62,1,100.0,2.392857142857143,1206374
5cc1caec2eb0968d6d30a6f95dd41d04e80c3f2c,9.0,2,2,5500.0,0,0,0,2,1,100.0,1.0,10
6941ef044510999dfc8a269ea9255f7b93505147,10.0,437,89,9558.550561797752,52,0,0,385,3,100.0,5.675324675324675,1977792
84a17972cc6d29489bbe205a9e7feb8745726fbc,,182,110,10000.0,23,0,0,159,1,100.0,1.8571428571428572,253983
533bff0c4073c53de80f7b88a1ecda9ac3878893,2.5,73,18,9401.666666666666,17,0,0,56,1,100.0,4.055555555555555,30288
42fedf0a6f68d54738709e096f9352ccb17dc072,8.0,263,87,9378.206896551725,47,0,0,216,1,100.0,3.0229885057471266,384788
a4a81c655f21aac65297532528cba5a28e8f5ab1,,227,90,9170.366666666667,66,0,0,161,1,100.0,2.522222222222222,51742
d4a08e7df54afbd81401faf2e0349e88ed7fc2d9,,95,47,9098.68085106383,13,0,0,82,1,100.0,2.0652173913043477,66308
a6bd1b3de6ceb8be610c33e3a0e4a89350700984,,62,25,9177.76,22,0,0,40,1,100.0,2.48,64421
eb83b2280e41f55da33ed81e62d7b8ebba9a93f8,,312,90,9522.222222222223,86,0,0,226,1,100.0,3.4285714285714284,69511
ce2f2072bf32af4582a24726936af34f88225213,,213,83,10000.0,18,0,0,195,1,100.0,3.0,922315
3ee8b93a31b564cdb14f3d62f08dd862461e0918,9.0,261,76,9832.526315789473,85,0,0,176,1,100.0,3.4342105263157894,45081
60cfc94f336b294be80a5215fcd8f9a8099011a2,6.5,258,79,8505.354430379746,98,0,0,160,1,100.0,3.2658227848101267,56270
c667e08eaa5cf47dba38ac81da9c185659db42c2,,7,4,10000.0,1,0,0,6,1,100.0,1.75,126
ed8ffb58d172827f17d1abead83d9b8c44b554df,,5,2,0.0,5,0,0,0,1,100.0,1.25,13
10208a0e6cd46ed16c4fd6b83f3993696ace5495,8.5,131,61,9602.622950819672,15,0,0,116,1,100.0,2.1475409836065573,4076
b7931b60e23916058a5767895b9214dac7a6515e,,165,86,9568.267441860466,8,0,0,157,1,100.0,2.22972972972973,1341292
4a0f49c2a5e9766ab2ea0aea95a12b763faff0a0,7.5,165,64,9381.171875,36,0,0,129,1,100.0,2.619047619047619,151523
3e19ebd05fd2cc465feff2f681011181a78e1341,1.5,99,46,7193.130434782609,36,0,0,63,1,100.0,2.152173913043478,11932
60da060bd0084795a07f5e69e6884f7870822cf6,6.5,154,41,8586.19512195122,46,0,0,108,1,100.0,3.7560975609756095,22872
3822d529be3c7a49da411682207b471d61822610,9.0,205,72,9217.458333333334,29,0,0,176,1,93.17073170731707,3.5964912280701755,552544
e3b9460f9a4bd3f4a5243f388246084f41e0dab2,,157,48,10000.0,16,0,0,141,1,100.0,3.2708333333333335,31573
c0b8f55536e05f6da91c3b65ddfb69dc8daa12e9,,249,109,9908.256880733945,32,0,0,217,1,100.0,2.2844036697247705,298835
5dc71a85b12614f2b7b995f3b9482d48f8e289e4,7.0,85,39,9586.538461538461,10,0,0,75,1,100.0,2.2972972972972974,86999
f97b1dbd007f20fea2e262e62433e01ae91da602,,572,77,5583.480519480519,242,0,0,330,1,100.0,7.428571428571429,188430
ab7c842d24cac25a1a3852cce506ca92cb8ed428,,157,64,9281.25,53,0,0,104,1,100.0,2.4153846153846152,2262
6976ed8694419b21b0f2302b6d9db629ce0412e5,7.0,121,48,9791.666666666666,29,0,0,92,2,90.12396694214875,2.5208333333333335,59882
76f5d35cd62f4c2d48632c8b82a04bed0e161226,5.0,416,98,10000.0,98,0,0,318,1,100.0,4.244897959183674,373365
66f103845d668685765328530c0aa2d71a0ce0d4,8.5,7,2,4833.0,0,0,0,7,1,100.0,3.5,2073
59ee572da4b7c6d711c46542482cc65bdee55648,5.0,75,6,9552.833333333334,6,0,0,69,1,100.0,12.5,67596
4069b40bebe0372926fcd92429f7431e300e6b52,9.0,249,119,9569.20168067227,35,0,0,214,1,100.0,2.092436974789916,1313951
c69dcaf9e10f52b187b13e678f9fe65505167720,,193,85,9558.823529411764,31,0,0,162,1,100.0,2.2976190476190474,120657
99751d158308f801241e028eb7c6b0363fc6ec88,,180,71,9859.154929577464,30,0,0,150,1,100.0,2.535211267605634,41157
7186e8a3fb8c0322eee7e354ed8f1669885f6774,0.0,69,38,1653.5,31,0,0,38,1,100.0,1.7692307692307692,26230
9d053bdf589efd451ff25e1977e438b11122e0fa,,36,12,6873.5,4,0,0,32,1,100.0,3.0,11174
48832ca57fb72952c11805aa0975c2273273ba58,5.0,140,41,9135.243902439024,49,0,0,91,1,100.0,3.4146341463414633,15913
9cb2a2853cd6c58a9b7d07a87ef3138c3cf723b8,,287,108,9486.101851851852,85,0,0,202,1,100.0,2.6574074074074074,816121
5d2a4450b9548913c0ae383640f67de8ca10edad,7.5,190,52,9874.25,29,0,0,161,1,100.0,3.8,55622
4d38a6fd027c342a0719d9e7d0f6bd3e820a238a,8.0,283,64,9750.0,48,0,0,235,1,100.0,4.421875,85084
98cafa82b3e7f1a3a179c62509778cf9290ca87c,,151,61,9660.77049180328,28,0,0,123,1,100.0,2.435483870967742,119036
9db80a153d642e12571588fd68473c6e307195df,,320,104,9802.307692307691,47,0,0,273,1,100.0,3.076923076923077,603164
87752697bce404c9b410be71a45e76f3c7fc9392,,149,62,9967.741935483871,22,0,0,127,1,100.0,2.403225806451613,15681
980f92c1ca3d1d662e790e884a1bafb6785dfe45,,247,79,8797.468354430379,76,0,0,171,1,100.0,3.207792207792208,546352
9ec591a707f8d7eaaa8b43b6faa23292511ffef3,,133,66,9484.848484848484,22,0,0,111,1,100.0,2.015151515151515,483420
cb0f9c7be617b2bd18ae83ee9e85b621cabda67c,,218,98,10000.0,25,0,0,193,1,100.0,2.2244897959183674,21637
29e04945ee56ed79c4e07198c0e66375428284de,8.0,151,59,10000.0,22,0,0,129,1,100.0,2.559322033898305,53749
648b6d4b1c95ee18825cb3cdd69c033a10f3633e,8.0,177,71,9859.154929577464,34,0,0,143,1,100.0,2.492957746478873,35893
a52c67c0bc1c6ae7da7c6e4d38cc7ac5a869ed39,,171,47,9817.617021276596,31,0,0,140,1,100.0,3.717391304347826,476091
80a1456c85989c36b524eb16f1afdfa2c5480121,9.0,265,72,9950.819444444445,29,0,0,236,1,100.0,4.015151515151516,619976
0ba5c041f797e8baecc5f32034046994b801cbcf,6.0,25,5,7600.0,5,0,0,20,1,100.0,5.0,1571
af124b723c6d0d777c60479978e8da661b34bc2a,,236,73,9787.671232876712,32,0,0,204,1,100.0,3.5223880597014925,608388
2f7ef2d7fa25c0f8d9de0a5ca7301041b9d08e4d,8.0,309,96,9347.416666666666,74,0,0,235,1,100.0,3.21875,66104
391d18cff3df066db6fcc8dad718d325607e5493,8.5,274,59,9864.406779661016,91,0,0,183,1,100.0,4.6440677966101696,54814
705c7f16ba723569db2002204ff748355ef80e75,1.5,156,42,7356.714285714285,65,0,0,91,1,100.0,3.627906976744186,52404
9981528e7324f2d92c27f163b5d0424a07f94b67,,271,108,9772.074074074075,68,0,0,203,1,100.0,2.509259259259259,46111
0155f91fe242fe55e1af631b0f0afbe9938b185c,7.5,179,60,9533.333333333334,41,0,0,138,1,99.44134078212291,3.891304347826087,258117
eadbb37222d32232022838b7765dea96bf38e0f6,,187,36,9929.472222222223,50,0,0,137,1,100.0,5.194444444444445,36279
0577e3c1b0a6df46c7fef07f400b42811cc77250,8.0,418,107,9420.018691588784,59,0,0,359,1,100.0,3.9065420560747666,954605
08838c74dc4154d8f49b1408d27fb46ccb92d329,2.5,215,54,8328.592592592593,50,0,0,165,1,100.0,3.9814814814814814,1776188
4203f7e50c4e403622aeb1b6d39ca45285510aa8,9.0,407,73,9271.465753424658,60,0,0,347,2,94.63144963144963,5.652777777777778,278663
8d65a433657534866907ca34885953c36951db06,,142,49,9580.163265306122,37,0,0,105,1,100.0,2.8979591836734695,1976
32ccec47f44931be75b93c598cb145c4803be980,4.5,144,86,9767.441860465116,34,0,0,110,1,100.0,1.6363636363636365,500370
6f52fb961b947325347f9303798fa6066967e407,8.0,132,88,9323.738636363636,6,0,0,126,1,100.0,1.5172413793103448,49622
e7b94e593e93b6fe31083393cff1d63ca2142b64,,190,50,9373.32,49,0,0,141,1,100.0,3.8,25558
d06025e3b7e91bb8718335f7328466206060faee,,269,58,10000.0,76,0,0,193,1,100.0,4.559322033898305,81352
24a9bfba88ed640e9690cd9f6bf4a2985f78522b,3.5,115,65,8795.215384615385,32,0,0,83,1,100.0,1.7692307692307692,39052
af8cb88c604c245257dfd33607bcb87cd357d3c9,,205,45,9533.333333333334,84,0,0,121,1,100.0,4.555555555555555,19811
797a55490bd05c98e9b604b19c3ab90125c9431b,5.0,68,41,9578.121951219513,8,0,0,60,1,100.0,1.6585365853658536,30206
f2418c1ba0f63cb975e6d8c26ce4a145b11ad924,,1,1,0.0,0,0,0,1,1,100.0,1.0,3
d66918b05a4d978f6aa15979c85902d09babc898,,60,23,9565.217391304348,10,0,0,50,1,100.0,2.608695652173913,4936
7faa61077b62629df7a5b7c828f98b2337a2dfdb,7.5,217,82,8460.170731707318,54,0,0,163,1,100.0,2.6463414634146343,30071
96013c7ce1186c9a18f5127959bb867243b1b9f2,,171,66,9623.530303030304,31,0,0,140,1,91.2280701754386,3.3529411764705883,753593
70586c4437f01c7ae612aa151f53958ac10a412e,8.5,694,116,9697.422413793103,134,0,0,560,1,100.0,6.034782608695652,1205840
4dcdd4c95ba88786172619ebea8aad4ec757a150,,167,44,9750.0,26,0,0,141,1,100.0,3.7954545454545454,31575
6f99a507851fb9a8ae9776ede538789cae61a22a,9.5,97,41,8457.658536585366,29,0,0,68,1,100.0,2.3658536585365852,15435
f78599d53dcb621a631b8dbc0feb5dd63e2aedd3,,48,15,10000.0,6,0,0,42,1,100.0,3.2,36211
9a7c94325cf12595e72895187822c354cd8ef458,,124,59,10000.0,22,0,0,102,1,100.0,2.1016949152542375,13539
32b47658ae606bb95f1bbf1e1dc86accc255e926,9.5,330,107,8371.168224299065,89,0,0,241,1,100.0,3.0841121495327104,356554
28940a6516bb354b4172fe3524f8b7328a5cf2fd,7.0,243,71,8076.084507042254,61,0,0,182,1,100.0,3.4225352112676055,77298
f3a603f5ad05ee8b8374af6523467f1ee058959e,,506,94,8976.308510638299,110,0,0,396,1,100.0,5.382978723404255,1108705
e3919de46ecd1f707451dad4a1ac88e5b7403f11,,94,47,9020.595744680852,17,0,0,77,1,100.0,2.0,16827
e6900f649459ddbd9ee38b93582378162c8d77ac,,33,14,9285.714285714286,3,0,0,30,1,100.0,2.357142857142857,1849
26cdb442f5361c690f8045caf5e026e7945e1965,5.5,235,86,7146.8488372093025,60,0,0,175,1,100.0,2.7325581395348837,3143
ab2a1e43f425b67817553405c41c09a9bcb0e9c4,,261,104,9506.028846153846,58,0,0,203,1,100.0,2.5096153846153846,353882
8b3f8cb80815c489e6278cfc1a371b3bee3f6e1e,,297,104,9736.567307692309,41,0,0,256,1,100.0,2.855769230769231,685415
d4707fc4aa22e29062e02639a1b8c9f7ba3e6b65,,79,20,7542.2,20,0,0,59,1,100.0,3.95,184265
0248e16d134e1bd5b4352701e1f23b904b7c4cdf,8.5,206,51,9979.21568627451,23,0,0,183,1,100.0,4.12,28781
5ca41a01a0d23780fcc2f122f7303701eb991a4e,9.0,283,102,10000.0,35,0,0,248,1,100.0,2.7745098039215685,312419
4f12a32bbef137a864b199061b62d35b4002e6bd,9.5,282,72,9538.013888888889,45,0,0,237,1,100.0,4.338461538461538,1554487
8a97d52d61d704e77f82fd7f1161d98054f48f25,,190,85,9529.411764705883,55,0,0,135,1,100.0,2.235294117647059,8835
9c4e901d499220d23e819ffe0156ef62c7bcfdbc,,71,34,9661.764705882353,8,0,0,63,1,100.0,2.088235294117647,112596
4a8923bdd6d76861d91dce4b2670c04da6b45350,8.5,204,71,9830.985915492958,38,0,0,166,1,100.0,2.8732394366197185,48321
787ac9013d322ae24dda40f918c05f9fe47601ca,9.5,39,15,8845.8,12,0,0,27,1,100.0,2.6,20714
7e783577c8297bd74f8f12a2d4787f9cdfdfee02,6.0,141,82,9504.231707317073,24,0,0,117,1,100.0,1.7195121951219512,41260
1587f82c10e4a0f4241b317cba4fb5691bab07a1,5.0,217,101,10000.0,26,0,0,191,1,100.0,2.2142857142857144,1204053
ff12d6e2ab80696ed8e22fbe5497e96c68d29076,,437,103,9943.980582524271,77,0,0,360,1,100.0,4.37,1084392
eee2c3c453eb64f9c327f09e83be35ef36528101,,306,80,9253.05,120,0,0,186,1,100.0,3.825,432651
999704c760821f39257d453f58ae57cdc5db7cee,,167,70,9204.2,22,0,0,145,1,88.62275449101796,3.0925925925925926,1236617
289a5bdde1fa9c49f221f19a10f636e81da724f5,8.5,244,95,9217.052631578947,40,0,0,204,1,100.0,2.595744680851064,379377
54d144dbc7891709d9bac5db5ee19a761a768c1f,4.5,38,23,7430.826086956522,9,0,0,29,1,100.0,1.6521739130434783,55047
f42621bb38f167d2de3d662cbe897f5fd1234aa3,,470,94,9577.872340425532,92,0,0,378,1,100.0,5.053763440860215,157708
d7af1840c8914a381ffae4617c33ab76833d9513,,251,100,9069.99,73,0,0,178,1,100.0,2.51,338887
b52028ddeb0e0289019154f32e763393f83a30a9,,172,43,9810.372093023256,15,0,0,157,1,100.0,4.0,52122
b2b334fbcfc12bdf6bba8dc45aa8ade3ddb746aa,,37,17,8823.529411764706,5,0,0,32,1,100.0,2.176470588235294,2635
f1302a0b13ef669e0d797c1d4106355cc43f7144,,231,63,9743.587301587302,26,0,0,205,1,100.0,3.6666666666666665,81589
061a128e882272cd17340c8feb637cd0ff9e5dbf,8.5,195,80,9768.5125,32,0,0,163,1,100.0,2.4683544303797467,31938
a0ec1fa9ef85571c363b1ff524a7bccd583b0ee2,,92,42,8407.0,27,0,0,65,1,100.0,2.1904761904761907,38237
347b6f40dbac97bd24c857f37744f2c4fd590cc8,9.0,149,69,9675.04347826087,17,0,0,132,1,100.0,2.328125,178115
f861873a2af44519d0c30b7b390257e28084c360,,46,21,10000.0,2,0,0,44,1,100.0,2.1904761904761907,12789
4528fc0fa6d591a221aba2cd316264877b73bbb9,1.5,57,20,4000.0,37,0,0,20,1,100.0,2.85,12305
25fe3c7b5bf2d814b49ed3523b5a27c744ae5513,4.0,88,17,8176.470588235294,12,0,0,76,1,100.0,5.176470588235294,26515
3d1c486e68c08c272379fe7eeec4d38e75f54ae8,8.0,135,53,9622.641509433963,36,0,0,99,1,100.0,2.547169811320755,6745
9c8c8ca8e36d83954ecf380f84b01759c8363df6,,33,18,9444.444444444445,4,0,0,29,1,100.0,1.8333333333333333,1732061
172ed6401f9b9f97f6603c04fb2be3a83d495f12,4.0,154,55,8006.054545454545,54,0,0,100,1,100.0,2.8,12842
05203b8a827f60a7cbb49a7d04a0b45dae39fa8d,9.5,696,115,9155.921739130436,142,0,0,554,1,100.0,6.15929203539823,384758
19fb6947af793def84e3b7ab4f867bd460ad1b73,8.0,46,24,10000.0,3,0,0,43,1,100.0,1.9166666666666667,5824
4c0740a4fccc2e15f52d77bbaceccfc1ffe309c2,9.5,242,105,9655.971428571429,34,0,0,208,1,100.0,2.3047619047619046,26248
9906fd2917a481b373848f6d084228f34ace63a4,,30,17,10000.0,1,0,0,29,1,100.0,1.6666666666666667,10026
2a6a418be08d9f0184a804b2700a0d58950b219c,6.0,99,45,6254.0,12,0,0,87,1,100.0,2.2,13265
a211065a6e065d2421b924d4e9314f1026611aa2,,185,49,9773.224489795919,56,0,0,129,1,100.0,3.7755102040816326,34908
4d9d9337a0bc50984b35ecd772dee54b88ade32f,6.0,129,39,9236.02564102564,33,0,0,96,1,100.0,3.3076923076923075,18434
2572a6a2ba5183ab68c3da80b69071a6a05c3b84,9.5,451,111,9777.63063063063,123,0,0,328,1,100.0,4.063063063063063,314313
3d4f612148056feeb651f4711c1f640f5015101a,,4,1,0.0,4,0,0,0,1,100.0,4.0,1008
ddc549a4ced606b9181bc2e6e0bb75824fc20f70,,316,71,9792.338028169013,49,0,0,267,1,100.0,4.450704225352113,157571
1c34dfe9c77773e6949a4d248b25897b3f78349d,7.5,156,63,9386.84126984127,20,0,0,136,2,94.26282051282051,2.5161290322580645,108146
39abf25961f2094474ac7c9d9d85735ecfaa10f8,2.5,7,1,0.0,7,0,0,0,1,100.0,7.0,252
92f51b59f25a16e76b18441fbe797a2fa2a5d3b5,,330,106,9588.745283018869,50,0,0,280,1,100.0,3.1132075471698113,22190
83e22c7d80399e360122a5d33f26844b8c04a6af,6.0,51,16,10000.0,11,0,0,40,1,100.0,3.1875,3157
