hash,diemqt_predicted
40a41a33c4e0168e2716a09cecc11cc3abb5dbe0,9.302882
5c8d3dd9026554402b67ab061544d47532898f6f,8.753511
1bb7bc7fa80594c77e224e8f9632c765f26838e5,8.282128
655f5a83c42ccc83c7c0ac2caa5cd8237e685751,7.9964237
816dc441871b06aa3616402b7d2635c5b77f3d8f,8.757069
76a99a326da360af0510be654283819bb4717d9a,9.359997
ee30201b0b1261fcb6cf010787990ec87343d300,5.705609
d7a319cabc8e30b748e2beca44fc575fc83197d3,8.193047
2855b4b4d03c37c94117e615a25e0e321ec8d77a,9.3937845
4b09f1427ce0578515148e3300abcaf95ff3511a,6.9813213
00b6dd4fc7eb817e03708c532016ef30ce564a61,8.292749
1fde2156c0969b0aebe55ebab7ad14f529a492cf,8.768335
62fc0f9bb12436fd47d1b4750e4f17601ca459d5,5.8025603
eb001120a0f842e5bbfd786652695628bd65090c,8.75198
28b6c6604b111cc912e369256cac2bf944041a2c,8.91703
82ab2a968469bfa6a3dd02ca619f80a440ff3b98,9.572505
b2c520e7e4ea03898e0b8204fea068149d5535c8,8.951511
d0561a58b05777ad43db1e0627d8770d37c48d5e,7.210078
5087b52a3ea36e6b24f13b867546d94cac05b299,7.9421606
a632e2659eb116c7514dd825ffaa8939365c71e2,6.9846706
d5179819718a325ee33fa2096f37995ea6cfea8c,4.4679875
aa2ad4e1f1035826e6351e1e801eb57c0b494267,8.353195
67212308d026508fd5b6942ffbbdd7b0be2e89de,9.166648
a6f3201e19df0a0fdf0a3d878d6a8d2e50eefc70,8.326639
a7442b91887824d182c90cd82955b97a1404dc21,7.40896
e25991f3bf474e9b542b09aef2407a78f3ffc61d,5.7973742
469c5d7634f0e3277f7bc8edfb3d9eb291fc6199,8.787007
8fdb7157f90753735edf97fcc828b75e6a8042d6,8.483819
64d07438f7fbb0b4c2fece774289f09dbdf9de5f,9.220736
b7047722486e995e27292b5ab1945d72ab5a3708,7.918441
1438feeb138cf0a2ac3e5583f5caec35e3104234,8.829292
accf49bc7124b7fdffea9e75a869a597c4e8adce,7.0529423
253471036c41eba7c24bbb6e77d4541c95bbb5b7,8.113028
ca6829e71c271976a4eeae12cbba5e49f232da3e,8.89578
191ba6c8fd27e676f8c2f5341bfaf487765fa0dd,8.088128
ea0a8f0b0b712337c3740e6ad5293f3dc47db568,8.180221
60559a031815bb92037cb31299fdb443227a4e06,9.414669
791e60a07f6b6776d54f791791828b1895c9b670,6.4677606
adcfbf9c58d92335f9b971f6a9afd19d9feab214,8.586332
c52befc118a44669cbf7912b419dfc433c1c0eee,8.372949
80c6f8b8c212e86aac90ea06ba6dff1bad8b5541,8.08652
46c49850a9aa3be9f66161090ac1f0a8796b19ff,8.0102215
110da1d7ba2be3ffa13d62c7ed8b917e5dcebece,8.9336605
1f641156e4298943167e0e1ad7a63696ff3bc17d,8.306319
61c0c30e1af44a3ad57880bfab7a88591a434b92,7.943287
c4f595ca17b4c13287b0beec0dbd45d0e356055b,3.0683382
2383a9a33025aa8759fee9a890f6420df0fc8b47,8.392392
6451995ad71437eece77b5677b3d5eead3b2d45c,8.162838
643e211337d8d4a3d2c12ab4ba804814dd977354,8.459532
4e662a9d37f64c95e5cd3e85d2d5f0d5be60d20b,8.5280075
2396ff874216d36060ef615c0531d71684b30b4f,8.781198
56925a416739348e2099293f2c91fd7c6c186d99,9.43233
f18c98fe93f825e2c01296bad47dc072ff70eef1,8.280215
b3f68ef83acd623f98f4a03fc633905fb2a5b027,8.772772
5776c4c0f98d7aadc199a8f60beab826403cf54b,6.480887
93bda77bd8d32e4fa1a0549b76f807fbc22f1f7f,8.375039
909386947a62f62c8b94ddde0b623b87c01e2524,8.954692
251d2672c6ecd01a83e6fa19483d8e57ef5f45a5,8.604142
c2660985c0dbf52fe68f7d3620fffa6ff8f2794f,8.691066
d8ad4586476ab6240c0ec83f3c12cd4cc7a8f622,8.714096
c28a837bbc21a0b6ea686c34b12a7e6badbc9140,8.281211
22e1f50c4e471c3ba307802b396b7d0a16706005,8.085087
0f0664021ebbec70b1d3bb5a5419e22507179671,8.153044
1de22c51fffa76f33c3a7698a3f7a9e6ab6be9ac,8.447387
cc431fffd568a0d46d302233b4d71bd216fa94f3,8.1429405
90d54808ce52c41418550421c387818cae759dec,9.396049
247df99ea72a42d6c12d6bd7b58ca0b2e163182e,8.539888
a9ccae25b9a8738fd3ce42dfb0fc5e92ca9b8d7f,8.088401
28bcffd0bfcfb54b43119a7b5397a3bb53278e9a,7.752657
2a9497dcb278dde20143d0cb9a57e5cdf3763a8e,9.01975
0d815307d5307124d148bbebfb41497230c4bd15,9.7534275
8d0a196c1c472a4601384f4235f293c4a341b3a9,8.239916
10253729dc5e3b0b2d3dddc37638199910394daf,9.12628
ed3e0c98995edeee0b0a55fe15929a82097e93fe,8.609216
a62742a35ef9194f7da07e547fe13f99bb6257bd,9.455518
59f38d3a08147f85dd15c761489d7e3753cb585d,8.401822
e3c9abe5680cb3851ac38d00a01c46f58b6aaaeb,7.5729513
646c8737a68c560054cc624da19920821d13990f,7.6416473
798e6393c36bd3b6dc0a9f97de7d4c87a6e5b252,8.370092
4bed6361746e48435a9be358a5bbeba59696ab7d,8.576445
a74f9942a4bf89bc51a259bdd7f5427f1ccc82f8,8.867856
6434afe6261c6f3f4fdbad511a2db8ef090f8c07,7.2506275
2852641e2b7b084ef62df976d53340ead50e5e76,8.431045
6d7ea5662a0aadc0fee9f82c02aa5e54da77f277,7.858268
b68533a39390311fdd9ca8baced33145784eb561,8.572128
74ca49651c685988e265884821dcfe0961a1ebdf,7.6036525
23e8b9776a349c810234bb174f7326d14c89bce5,9.663107
df90d9da415c30c25a16e21ca85638577961e81b,8.534166
cd32daa7c1ff3ed117a127c9c185c1b53a396138,7.2354403
55095065546685ff2d583779d38978a2c0132ccc,8.638239
44557bbbb5013bd2d980dff1f4b5f6b47cb1363d,8.853091
1e4b0ce4b171b3e33195524f6a6425a1b8f98597,8.20727
7d111d42f139f151fc24ddcd89c3064467ebceb8,8.448905
dace1e5b88ac51d7bd53523ad70f8d5d188b9368,8.060655
802b44166f1c38ec00397c57abdf65b7596b9f0e,8.355205
448e09eb2299c7bc3435e9a680e5e7e81b6d732f,8.773488
47aceb292c673f98f059ec36af314cb1c8894405,8.489392
f90fb4df43d85aad3ae9602aea19fdb4f47de984,8.993616
844f5db2e7e31ae51eba025480679ed7e4708ac6,8.878069
72a34636b5a1de1c3796e43d5abc564b4d0803e7,7.163745
358cf36e763ba00426124c74961d59614fd9476a,8.550502
1e6562ac23e7980dcf32fa8963837c68dafc906f,8.015225
d5e3e0d1ec5eae8e2fc08b9c3607cc766be6dffe,8.642876
3f92f0a8c1729579c08e921fc041646ee2b50075,8.033021
a274dc9836c18bf295e9e81afecbdd72825ea79c,6.6496177
2fdf9d089409fcb9c3728b0a61bb0a00fcc85db8,8.453925
a1d026f103e45011fefbfd9ddc32eedf16edd5f8,8.057092
9de51c3306c206bfeaf41f4aafc8526300a9f103,8.916822
3e72f16a86233e81ccc2c9831c0297da6cca36e6,8.4307785
673ca800a97efc5b14397e331006ebe67258bf1d,9.422621
73af3f8e00b50a4444bbbb431c83075dfde4cbd6,9.296966
05b134c1a682085880fb7ce76d221a48955e5b8a,8.89237
dafd07b7aab7dad9894cee44cad55efc89255614,8.245113
47d128f1f6010bd042dda2bcc68d710956fdb74f,8.839096
37ff40068998a37a4e2c73bbb325103500cdb0e0,8.330666
2cddc42a00117daf32501cba07d6dc181de7ed24,9.513618
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,8.581262
e15002a49ed03188f18c7a791c458c19d1ec973a,8.581016
3a25a7b40408f3636b36d763cadc72c5ae6b628e,8.477425
41c2ea992ebadf309d399ecabb99fba4487e2920,8.449646
899bf68f741b96e69c8b1d6bf22fd86e00b7c00f,7.6629357
b11bdeda44addd99b9b0cdc016fcd27262b51fdb,8.329926
495a7aa30e85503d9a2027af83cd32af0eb7b030,9.538363
4c67cde88abaa3210919405fdb1b202dec23b08c,8.792363
4c390fed4ec7007f13b91f39d3d4d9ed101299c6,2.988826
f7b65fa8dfbc07f71d9e206d1e1fd35b986cab65,8.209944
ae84ba8c1585fe80b8d2cc991a9cc4af2921a2a2,8.805536
197914fcc84fa89dd136503225f5ecdbecb2600a,8.209649
70b721dc3c7f45470e2eee858547f0546801327b,8.279839
4f7428b95565a938b2562be952beae6d6983f32e,8.6859
f38238ea1bfa182b81a7d73d563b61dbf2825754,7.1158566
73a272eb71cab822302a981b1748230c3ec8b8ef,8.066652
8ee77ba42fdd6aff7a9eaa84d70064c4cb39cdc2,7.807258
83c0d2f69c3628797f0d6f343c4cd6276dc9d15e,7.795582
0a99205e11c0c6d86b348a926f693d6529e0210f,7.793319
573b114e6e803fdee6f8c4dec2edd8fd37bbecc0,8.608882
20efb5f5c748870210f094db59aa50c4360d32cc,8.836794
46bd0614cd76a4fa3af7d06e5feae3db673a43a1,7.7838154
d84468682013517fdcb3506ee81783dcbdf3bad4,8.500643
5eebebef2194643799de3dbdbb098cffa856d37d,8.131575
58616da3cef2b76fe70a90919a689b8f38ce0030,7.730613
117d3bf4a5deb7a9f3422f088e10bb3f8eeb7e12,8.03314
b25340984452108c2928e20f412866a7dbf4646c,8.39226
309abbd71d6dc57c03605bdc4ffe90dce74c4f10,7.491143
0c9cad573ea42e5a8d9058b834cbc9255128d54b,8.628452
cfe62afe7795494a49cfaa46bdf17c38a3c0d284,8.686861
e63a9cdc387a31ea563ecc24b20eb824a8c54ebb,8.672268
4644e181d653c04f17f76eed400fdf52a43b2237,9.199385
a1b60c404f7df8f6f2695982048cac298567b821,8.702038
4e1cce9ed2c3033338382d755820b85faec9a7b3,8.680686
7adf3466bea259fdaa24fa131ca2c4d63e9a59e6,7.478729
f7e7c21b753521a3f4eb226d9c69d71214e183bd,8.676197
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,8.516098
77454c216b4f9b1e291fea17f31a824ef4d0a4a6,8.227899
26b95825d4fbeaeda7cfab5f5e7cd96ae31097f9,8.499517
063c339a318b967ec77cd523f9ae4c62a7afa083,7.8030043
77f0f8d9b0f3d59cd0bb01ae985a5ada6fc14dc1,8.8639345
0603b8a222e368a7727190b2883c7ad7b96ce5ac,8.450199
b392a38d92631885c3b63500548976ac63518da7,6.217568
9e1f7de0fe95b78cc2236adb52b0420b382b40c3,7.410289
b6535907c852434b9243df7a0e65f04d688d049f,8.831517
8c6976c873d2ab3f4af9188a4189c46a032a53d5,8.102103
629ae2687f58e75ac2bebadf8adb71b3fdbd7c11,8.623346
f35248e9e95942a05313dda4f3a677705d8c651b,8.720628
d13ea487552242f9c688d613dab06ea5b8a867a1,8.021895
62c35ca39326ade9737d75b21c46054e64ab67f9,7.6564684
d11774bd10cd517b1cde216ca391e76efaf59b44,8.051946
9a20834c7ddbbf82eff849ff8e4f321b856970de,7.9433103
5612b36a1b2a4d596254bc506f503c7c94f82950,9.145856
6988cfcd0c8de2ee3ceb97a74aec90558ff0e26a,8.664591
fc83d8b4ec86934a2daa128311afedeb0ca5fd50,8.553928
3e572871d05f7888784ac55985fd52cd1c7aaa68,8.318662
952e48fc51ee7afbd972a8305c2f22a80ce9ce92,8.9575405
7df2a39d7e572a525fc26d9633039d83b900ed61,8.441569
cdfb7ea46096b2a49dd710ef5dfe7bb354cda15a,8.536626
0e346c62a6706465a1c49c59224eed1cdb5f7f5c,8.752742
697092af2e2891b76d0890069566c03468f975c0,8.761718
390881963c5fbcde08d9cbc2ec73846bd8eabaa2,7.673438
6cd8d19ff2089fdfa9cdcd521a40b1e247c17cd1,9.118121
3d9f8d11f15cce877a0766d08a6a920548041407,8.17775
1b30ad6d355a521cb70e2eff2efe28c3d2fcec9e,6.9843125
ac018ab3a6242492006b3ca1e0c508abd1761538,8.546731
e65a627881df5d3e0bfad77c56221d858da5ead0,8.479549
4455e671bb93d6652e42fc0925b3cc47cbf6326a,9.593685
0bf71ee0dbde0fb1033887111d3094c61e66f44b,8.6195965
ea7332c6a62cada8a8e85200ddb71fed941ce876,7.80829
86a7e49131f2acbd350c4b0b9a2243838bd4e122,8.828059
073de6e606b6b7f3f44a8e8301ee87c3c978a2e2,8.653823
921b990c548efb5620585b0fe3049ed43dfda903,8.4805565
a727c00002127704e5ae41a4a08948dc43b4aefc,7.868876
21a401ad12c3345ca4c3210d5d3c69db10526b98,8.924067
8d811d7887c2c868b631a2bd296412bde2b49bae,8.470795
cb7cbbf59876001661704aca5fa8d70467f514a6,8.845847
410357eb9129023509cfaf8d38be61c050bb3b05,7.8978367
bd81b591d06c4a726078a831c11516d6ee27541d,8.453723
357ec20d8f9f416f9b02b0f54a81d3f409d074e9,8.665348
3fcc971a36a031eba3d5b8ce7a9181a4732a6cf0,8.323831
9b9216e586500b4d619e331890d3745eea1176b0,8.807038
b56069b7f468c9cb3ff1ed8830af52d4e2fe60c0,8.669648
f01bb96987327c1dfec6ddbc980cfd85650f20d6,8.632856
d0d3472fa981f90d8e6d036dea4bb627c73b6592,8.962308
8d14518288c33c098206996aab23c31b3eefc864,5.1033196
1032e725ab35f7bffc504759477f8243066a026b,8.83401
8dada7632816cb20f182c306ae74184ea9e056fb,8.789195
e105dc9d8869af3a83704a5d048424441ce4ad01,6.507526
6dff6f1ca71378339e605de17936cff49dca5486,8.101087
d69d2c6bc916b8d054bd50f4270a1c6d8cca1426,9.197454
bd18fefd95851483c8aab15987fec421f92523fb,8.646725
aa953585f60c1f5711c6d5159abbcaafcc89eb77,8.752897
041dc9a457bc7a9f1dcb5b215aaa78a6868483f5,8.787221
e816ed48800359bfd078c1444a40e00be6fbb5bf,7.3876786
badf8b0a0c342afb7e1eecc4fb19feb7ed28e180,8.329272
c072621681c71501470509aeb1c51e3f9f98df5e,8.460074
cb16d181d96fc8c94f8416437c059b5f0aabded1,8.320225
99935e2b7f9f41bd823ece5418896aaf72e223fc,8.745612
36f6af52bd08c15b005618724931a558fa7049f6,8.609998
0a9b6ec3e82e8a2527b21eb3420a6d9b72f4f71e,8.832212
e89a4f1825ece62064e95e63475769011258af36,8.347814
5b49ef6e8a438750ee1aa79f7ef846fcb7ca2005,8.400406
9ec1ac8c3d812703485bee8d58b2a81f4edc8754,7.4475255
ad03c4fb44da8b106e362ef8c65fe2bf34a385d1,8.29128
e04a53abed6db648ac01e162aad84ef8b608365b,8.287754
09cbe188b9d1e965edf6c1c46a96b9306ec2f329,8.597548
d8550edf3efaf335a9648aec7584ab6acb55cf30,8.16257
1004df3c370eb09604c10fd89f9e86a2c037a7dd,7.3067293
e67fff49031a4f2699f10d6a2dd89b4cafc70323,8.010166
2b1f3237bb60db7f72540e004a1596c7ff3fd549,8.287425
f944b947ec651ccf64807b644af38c6f04229bb7,8.300195
737dd3b5a70f36e8bb79f4c5cf86c7ccfb1e7d55,9.288229
e659bb37740950badc7fac606f227ba5f74fa866,9.576557
ce56b4a23981e6c9f70e87f087bc1be07fdf25cd,8.529171
363f5d64f8c70c78376d1b5f9485511daa5a9d8c,5.938827
04fea422f4b51279771239f896f7acb7224a2def,8.204522
e873b044ecba72370076d7fe198eeaad94bef3a1,6.0787387
7171736c863d464860b4e3f674d78a101f12de4d,8.79221
ecd66b9bbdcc6ae1eb9a6b765868cba3601730b6,8.594749
c746678029d2139e7658a0f94e98bbf09f258673,8.284531
076cc92aff4d582b4b87ff0d111496e4a646b12b,8.674517
9bc8e6286b7a331de79c4c4e868b806c0b3bb12a,8.523811
a90b8415afe8507a36e7be7511fd36f1045418b7,7.322151
bb603e54f5809d802fec4c70df7b2c29a5125a89,8.5874605
f492b1eb37bae60ab4597c161e7b67d9cc9e4dc6,8.704091
7a7bd043dfb44f7b90dcb37b669e89afcd79d234,7.5092688
1db8dc5d1005cd6d742fd9bfba759aeb2babab66,8.319476
dc5325f05ad384cacb2431acfa1f398913151afb,8.461386
f459440c7a99294ca9763f332cd9aa09b0c280d6,7.145745
0341249377940c004d0823408ace7cddbddbc923,9.067204
1ae3ba4f07f87302215a9b35d195bfbeef187ebc,8.54805
1f15254ccdc062083c8f4e02523e18c2384dc6e1,8.6701355
8481a7f00c3d30473b01a8a3cff2564948d24902,7.908774
7a0e5d245539a1b2906358ad255a4375f914d37c,8.464466
994f5b5cdc8a126efbb290700caf797948ac1841,7.73445
7855b4de6d964e1f7477a3a40d384de9f4602f49,8.518487
0aff6f7083979073168bbdd6c227015eb09eced9,7.5854445
b041f9ef5ab6da232256530cf8e22c31ac99971d,8.785191
88188301e8d3565c7f1e2cee1f9ab8794676216a,8.283519
5af239a466d0a8e17a8daf66709fded23576c37d,7.791148
cb72cf616f3cafed458ef94be529c172bbcc5277,8.607649
bf22fb15bf51bc4bcf3d50f7494caad62a596d0e,8.8045635
ce201bf315598feafcad345a663284bc266862c0,8.370087
201b7f1b1071911915956b1d54f5b7e69a7d7cb3,7.388466
26bf2e6d5a634712af2f46b7057a83a4052ce9b9,7.7153835
f9e06c04dc036b01f65e7f71a9201922f201dade,8.82907
ae7e6756887c7c2d0e3d26bb83045d298dcb5ddd,8.215298
6b1996be827950638657d6f5a23f4ab8a5a13be5,8.65224
bb81a7f88631b987cd15c8d539e806ad17a5b664,8.277461
d1e238d8cc58ceae3359c94b2a4a976a975fc9ac,8.591967
463ef2266d31ca7f0bca92bfcc9ae7301addb58b,8.350496
83d335d59714648643c6ca68c522a9a37bc9d8ae,6.6247773
f0be3049c99eb84be5aae5352c2f0ccf661e1f43,8.167681
37593f2cd1d978efb79e32ed6981b74ad8523ebd,8.966221
ededd47b1e0c18d4af4ad2b0cc21eebcb7c6e6b9,8.067985
404b067bd1dc212fb28d256714a9dc430d5e65af,8.777244
36a292355e4b31b866da368ac2bc7902a72d4db2,8.494695
0aad9682c3c4280eb05dbd27e6cab55f4b1ae4b4,9.923794
0aee33404db5dc946de8c70be37c6e82582885c6,9.218121
1a4b69992c879b4e5f64e848ffdddc2f2f401e44,8.341017
0cab57d7705bafe60116d29a1019a774cd661f02,8.730818
34a187324e5c8bb2723a6f51a038acfef94a7538,8.380979
9d789185f1d5fb7bd42acd9d6dc1f5380fef1c4c,8.130507
91f7019ee1831ead0e667cf264dfe7be6b743f3f,8.958226
2f4cbc9afdd23132d572c5f7a81b4e9b19b8081d,8.4129715
af12f06588c971f6425a28d61e4511bafff05bb7,8.269895
494ceabf1266854738ca9832b601000a8a3cde24,4.731633
ae75c8309bea2f4a1b1624ce50d0994d5b4dc451,9.211505
d73a15bdcce722312152f547cec67e8dd584a6a8,8.86489
2f465acb00ca28cf6a7ef4b71b4df1208eb8fc8c,8.521602
f9f4d4ef2a3de006bd037db9eb160ab8e51c79f2,8.982428
746be138d650a2627e814da73cf09cfbf3127bd4,6.195652
f91758fe4f441cd4b7b053a03252b4c50f3d4737,8.446901
e99d4fb3ef87d5e201da3b08841541fd953af089,7.9126325
81fcf2e137c8587b8663ffec7ba1d8184be705b7,7.9632072
7316452530dd2fb2eb68d1fffeebef98bb730ae0,8.497545
017ec1bbad0d598e5a86ac3bd595b870b6456e61,8.286965
21661552706810e470f97f098927a2b89d9b9eaa,8.300127
d2ef78c03149ddfd267005d0dcd248adcc227e02,7.9141393
68c8fbedb26cd1376389edb04626dbeb90a065a0,8.605678
49da363dc17a0db86c70a20f515608629bced9ed,7.702944
63de421fb8d11a118ae783980d2e204b71e4f2d9,8.868231
edd78ffaa7bc16d94ee6908b98b3d9863f492c89,8.584315
88a694a270a460f5a09e1e8c569b036d03b9b5ea,9.503608
ba37558e4c84bdb5486d1b3622b0ac7ed3d5222d,9.037135
06b43a9d40f16603a72a6333318a5086b7bb7e12,8.440565
5d7aa061832e40bec792c52ef42de898a5045a1b,8.616492
8ef999ab1a83c2760064ac6c7a4b6c4115c5a186,8.94991
d92840812393583b0f053de80ecee59f5b19bc03,8.899699
9cf5d1c0d7ddfd6b78c222e83894ca3a75ee47f2,8.939806
1f7be2d565e2629c4ffe64c30c41252de69300c5,8.679932
92828f67b16f5e96ddb0d436aaa6f1193104c037,8.587748
2639449829463fd12c2b9ba6fb9ea1c56e94385f,8.66031
98903e3bc03971360097ad809526370f701ef5f7,8.28603
5b023883ac089df249ef06f7c8c4398f37e1c55d,7.03412
2e22e4cd67d6f2e9f70782c69e67f4d15bee7d1d,8.722008
d11e42daac68288eea95d8923771a326e667b520,8.5907755
529d7e5b25e40c18bb7ea49be0963ed7f3e288ea,8.501809
b51687ca4edcbe2376bc3204617227bceb0a52c0,8.962181
195aa2f618f1001a6ca4da0300dd8bb798013a73,8.431195
5160b3f7714c45d60c100dd658c543831e390713,6.8492074
72ebebdb431cf5dbd216ed0c16660f40a963b082,8.711494
5055b8d5ef881bdbac3ff865d6f97249b0aa4bbc,8.489964
49d11fa2e8d68ac09ecdacb94a96c95c95205ff9,8.146531
92213400df98f5441533511526206328cdde4159,9.000791
0fc728b5b267485042d587eeac067b6c4e2a1d15,8.806083
8e5fc3c13f17c0502fe3f0a8404b461b46183f8a,8.675249
b3946c98c388b721854634038fbd1820a7ff046d,7.8696423
ad57f4feb3cdcdfbb77d4ccd074d9ca50227661d,8.630033
01122b3ef7e59b84189e65985305f575d6bdf83c,8.23599
2813d0ddc37e34a25e798ebf8c8ecb2fc659e8b7,7.819772
05f7b04136abf33daf80973c0942a91751222e1e,7.7060623
adc3882c435a390c34d34279b5528215928944df,8.86897
3d085aa7161eb03884e0a1e98d90f8d46e030d1a,8.3699045
2d450fbabcb95dad1b49ce3a6c70ee6fd9ed6c68,8.226043
b8e898c506ad360ead5d4fafe6651fadfed6645a,7.875833
5832a6cbeea8c9e6efb82a284e135cc58f201920,8.674866
6881032aa20fa792984ffb15d6b043b4228c1070,8.72945
3949c822529f6d98d518b762c7b49b030685ddda,8.17343
a10c5f4ba04fc56032719cc84184c0ad5b5f8446,7.968979
371922831538deb39791562bd384acdf91531999,7.2149634
45147b7f31a588b0c4245845675f7856f4dfae30,7.256724
e07c3edba3602b0d172c2db763539dfa9819027c,8.63003
c3fdd44aeb469416e4895afe4040e54eebc23db5,7.8620863
78269c872dcec789b204623749f7d1bae813fe49,8.960757
549b4b9f5408631f8a062a6a3b71c496646ee0fb,8.3957
0538762f44e8dfb07dc26c8c771f06080b9b2dee,7.7948575
f440f5463ae218aef17a60e9f2ffc7dbbc45dc54,8.457062
f92e3ec921384713419dca56d1fe2be1d51f1b54,8.664034
2fa2244e6e21b8799c5210d92f8966838a43783e,8.531965
797c7c555f32a47816ca7f0c017002a2131c132a,7.2822766
4df0acd4131767bb6aec6c0eba0deedb4c246125,8.893859
7b27fcdea3732f654b3a3cb4ee1517e8203645a2,9.410635
845acd04a77b3d1b623f255d9f9f8eae90892dab,8.084461
3399fb9cc4f115ff1d6a41cf169d8ebd200c3418,8.034775
12607a7c2283944afc08e1ce4df79ba688a31f74,8.74119
eaf60b6a377c720fa7a13f97831f38531047a217,8.460897
f91b376092344f19705df8873d25aa4a34bafce6,8.394739
bbaeaab91cec9991b4747c8ca3fba0981bf68ad5,6.8896046
9272bf390ef4a8e31a5285c14ec721495414c53a,8.281732
3b24016cbab8b8632a54240fed0a17406b35bc65,9.061001
d66c55f4502b462e88d4529dd6b4d167fd42d165,8.3056135
950671c7855e25bf4a8330768cabc430bee030c9,8.064363
9d46769291771df99e8061cc9c5d79aacb087210,7.271776
5b8aca58cb2c7cbcbb8918f50669eb821d5a7fad,8.194957
66735c0721a73fb4dd487e32adafb82c6016e6ea,8.169169
cbb7db3eb5270179fe8ebb9e73dde2c894c9a971,8.548561
baae1f7bd8567b6f9e220cc863c92124fa71e1fe,8.83032
cc1f8f78f5ef5237c717194b38699b168c265513,7.946355
f4367a0ab2083a66a5fa812df89e590d3fd3b5a8,7.4623365
e85a79ca1bb1f59951efb5c25e40e0ee73985cdb,7.1084785
11f5d8226ebf0108a5a4ecad896a990ecb369247,6.409929
9b6d776d82bca421eb10bc4a1f5f866af7fc2a3d,8.299376
9d69c1d50467997289ee1396002cd197883a2b74,7.226402
67118839ce79eab31a505fa22d378ff420ce006d,7.874881
2f2abfea66cd61a09939960e751666a2c0913430,9.063253
7808a1989290cbf25b57bd60e74c56662eeba656,7.2642255
49428bbbf72ee0208d581e31efb1db2dca5605f4,6.9534054
3d0c27e5e776d4ebe788c50a8da1a1c9215ae25a,8.669797
5822ad8b0277c775adf78b39385d63e7878b1069,8.155262
4db33a107c9a32cf80e08c941fd2c87888e8de8e,8.536888
5ed610bb14c3c7ebe34cf855871da13009ddf3f0,8.632808
4875a2f817d7d08aa0437c70c33eb2c3e8c20d65,7.645246
bc8caaa2729aa0c9179e8d66388586a4a8586f20,8.391494
2e171212b96d4d95e0857baadfdc55455113dfc5,8.333893
70cd793e026c0616c0a8186a1f2c5fa6d8816b49,8.745196
2e8b47e527548d947c688069d4a5c60ed67ace19,8.044008
6aea2ab4cff49df8f384b81558264c1390a8cf06,8.0054655
692e3639f044b1dedc30d8b3a870bbe922a675fb,8.713262
7b3d30b5f05d1acd3bd4979bd8e18efaafdcbc62,7.704492
aa2288779d4ddfe46b3dcab170577d4f5096ab15,8.892707
249c629226d7716b59d1841c45dbca54afe3c1a2,8.204853
6bdf2586c97f0954e728ef8a9ac5248d4c8270c1,7.818721
fb0a2834f5f131005e12dc1962056623ee6a7188,8.513529
17ce312f66b2f6b7c5766e4d5cb1f7452aa20911,9.238682
26c932032169ad849d274427dcbdcfb190f843d8,8.48439
440e56298b04156381c3f648f175b8697135845b,8.342002
7eeef145cb4a17be79b2251b164bcaf5d15a4995,8.351036
080df7c3716ee6b773c346c67056400fc235ffec,8.24728
9b4fd6bc9be128b294d3a8590bb6a146bc503902,8.358053
40291da6897472b56a7ce6a0721a801b5014d3c7,8.397834
f9491b0ab4aee90c428545e0e315a3af1f827595,9.535818
b1179b71e93f6ccfe9702cc342e53c5c04d2cf60,8.34621
cf8a26a2ce3ac2cfd81a1050e73bdc7a4cd225e0,6.8844295
8b158f3040b574b6d08148e24946fba8bbdc29ca,8.014408
326a025b5c23347b9eb2c5ceae75a5908a461f69,7.6022463
19787a8ba9b724902ceb45f483190f766e9e291c,8.544202
53b56263b633c2be1e87243fd37356c924eb9a4e,9.123309
9d91374d67624389dacb4b429b8fa8c18442b29c,8.743523
a24729ea6c4aab24a9d6dc73513113e8b8fcf35c,7.903194
81fbb8b81316a0ddabd7838b1b9ecfaee762f70f,8.33964
f4d9301713b16c13c174f19e18d0200175494a79,8.673902
b27862a2f9590331f29ffdc8f3648dec2a7a7d30,6.6173134
242788be909743713c5ade123c9f0b13cc4b2db6,8.743556
9c03af1da21c500de8e0a1be24e3c22d341961ca,9.174034
263d37689dbb1044d8118782303415a1eac550df,8.71292
27d6037b0e6ff9972c80bf6192062f3f2e8b076f,8.284637
1e347993c7fb0053ac2a1b01b6b6c5a5fc3dad9d,8.153747
7e585ba8095284ba4d7f920b37ee3e76ab6caa4c,4.863453
713e625391a72ed8f0780919b1c3e45af56ff94b,8.405621
42510054a233b7b56beccee99fdd4543c3cff388,8.435511
c8ea10d959a7c782b45e6e83040472d432fa448f,7.737793
62bc28e18de640d9831303f80a4e44c352fb6170,8.735477
7dee913006479ffaff17ebed5a0b172112a0e115,9.203097
346583cc308681a50145af444a26fb217df305c3,9.360695
96d8f7656a57c4a757129d95863a463358a0c3ca,7.896438
6e849b2924dd2fc0a7efc8ef0a5f614ce2409b4f,8.823835
dfdeea1cf0b4fb6c906a25d99aa5756efe14c996,8.835837
1bf00adb6ad4cfbed2cab01bf71398e1ed9db042,8.588862
9a5d7462df7a85794cd0d7d2c510ebf725d2e13d,9.045278
502430aa4e945c0273cf3a6f35b982cef7067ad1,8.744876
ece9b75bda9d53b5a67f7bb53b5635a3df017020,7.177796
82edc69e489959e8b7453b8e3c89c11f2e3e4830,8.132884
