"concat('it001', username)",n_assignments,n_problems,pre_score,coefficient,n_languages,is_final,n_failed,mean(avg_time),max(avg_time),mean(avg_mem),max(avg_mem),mean(max_time),max(max_time),mean(max_mem),max(max_mem),n_code_runnable,n_compile_error,n_syntax_error,n_pending,QT
72ea15c6a9c0f4f176da99e9dfd445b347c2e219,18,113,4296.103918228279,100.0,1,114,2236,0.01617439712992756,0.6065384615384616,110.97089333051689,4196.285714285715,0.04277683134582624,0.94,369.6763202725724,78844.0,434,153,0,0,7.5
72ebebdb431cf5dbd216ed0c16660f40a963b082,10,89,5569.203921568627,100.0,1,89,958,0.007541583906289788,1.024,157.61853832442068,10044.0,0.012705882352941178,1.04,257.88235294117646,10044.0,223,32,0,0,10.0
7316452530dd2fb2eb68d1fffeebef98bb730ae0,7,53,5532.062068965517,100.0,1,55,313,0.0217727265777175,0.8773076923076922,324.8729898131713,7590.8,0.02531034482758621,0.93,472.4689655172414,7596.0,115,30,0,0,9.5
7323f16fa1027607f3f63cedb1cf2fea83dfcf76,10,68,6028.725490196079,100.0,1,76,1485,0.012642537995328223,0.527,68.16158013970615,1984.0,0.03886274509803921,1.05,224.90980392156862,2644.0,228,27,0,0,8.5
73351e7d3ace1ea88b52e895d6fccc2f2bee88f3,12,72,5291.006172839506,100.0,1,73,732,0.02371987066431511,0.5275000000000001,597.2786596119929,10044.0,0.06719135802469135,0.58,1448.7777777777778,10044.0,259,65,0,0,7.0
7341e1b59de6c74569853631605d1dc2d2da2e0a,2,20,2849.0,100.0,1,20,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,51,0,0,8.0
737dd3b5a70f36e8bb79f4c5cf86c7ccfb1e7d55,2,13,3790.375,100.0,1,13,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,5,0,0,
739d06c41287f6661d2c1879f42b56d45454e815,3,23,8607.142857142857,100.0,1,23,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2,0,0,8.5
73a272eb71cab822302a981b1748230c3ec8b8ef,7,104,6048.213114754099,100.0,1,109,614,0.004976355611601514,0.6107692307692308,29.33467843631778,1984.0,0.00790983606557377,0.99,56.91803278688525,1984.0,204,40,0,0,7.0
73af3f8e00b50a4444bbbb431c83075dfde4cbd6,1,7,9000.0,100.0,1,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,10.0
73c38d8466f153b974c09c066d1469f63b856d07,6,66,5917.927536231884,100.0,1,66,704,0.006079401402055865,0.3821052631578947,84.04759725400459,10044.0,0.013236714975845412,0.54,118.84057971014492,10044.0,175,32,0,0,
73c938c3db512a2d6b136fa924a8ed2e608b7790,6,101,5401.399122807017,100.0,1,104,633,0.017806470038118236,0.6030769230769231,125.81866373085211,2128.0,0.028421052631578948,0.94,198.98245614035088,10044.0,178,50,0,0,9.0
73ec1e02101d9e26fb75fe8580eec218d09ba78b,1,2,3333.3333333333335,100.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0,0,
73ffb966a8305f3cc46f3447459b4224128cd53b,4,64,5025.726315789474,100.0,1,64,1201,0.014798245614035088,0.5241666666666666,129.49711528237845,2008.8,0.030000000000000002,0.55,230.59649122807016,10044.0,247,38,0,0,9.0
74381df8a16f12280ebd12d45f8fff4fbcbcc4c8,20,124,6017.485254691689,100.0,2,125,2159,0.06302643701713247,0.8340000000000002,2577.3247627554965,42422.94736842105,0.1345308310991957,1.07,4452.56836461126,60172.0,333,40,0,0,6.5
746be138d650a2627e814da73cf09cfbf3127bd4,1,3,3000.0,100.0,1,3,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,0,0,4.0
7480543e3bc777391a4c3f06cb1c03920f6fa2a4,5,110,7413.210526315789,100.0,1,110,319,0.0024419264945580734,0.417,113.36595653150677,3781.714285714286,0.006746411483253589,0.54,238.79425837320574,10044.0,195,14,0,0,9.5
7494b38c6d82b590c4afa6cc975f583f51395177,4,50,5527.046666666667,100.0,1,50,294,0.011862857142857142,0.523,69.68533333333333,1984.0,0.05266666666666667,0.54,272.4,5148.0,112,38,0,0,
749e9b42869140690bb32bb198ccab1f899cc36c,4,66,6427.707182320442,100.0,1,66,296,0.0021841620626151014,0.22833333333333336,149.46017076845806,10044.0,0.008895027624309392,0.53,241.8342541436464,10044.0,153,28,0,0,9.0
74ca49651c685988e265884821dcfe0961a1ebdf,1,1,0.0,100.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,7.0
759ad13a7de3fc28a9ab95c56d2845442528e907,6,78,5263.385756676558,100.0,1,78,930,0.006553307556274915,0.526,28.09819260857837,1984.0,0.051543026706231454,0.54,217.8278931750742,1984.0,253,84,0,0,7.0
75aa1fd61921d68f59be09d2146a4b2b9442f41f,5,27,4975.283783783784,100.0,1,29,188,0.0040638550638550635,0.13653846153846153,169.07145827145825,2128.0,0.00891891891891892,0.28,305.7837837837838,2644.0,54,20,0,0,8.0
75b4f05700440a54255124cf44b8ca0d4252df85,12,120,5807.730434782608,100.0,1,122,1443,0.01732902134097786,0.923846153846154,78.76103569961693,1984.0,0.03260869565217391,0.95,161.27826086956523,10044.0,388,72,0,0,10.0
75c2aec59b46e4c6745540c0af596b8cc6db5cb5,11,58,5347.062827225131,100.0,1,62,730,0.036154312482777624,0.5280000000000001,832.275337558556,41048.0,0.05157068062827225,0.59,921.6125654450262,41048.0,157,34,0,0,6.5
75ef6c3aff156ef52aa846c2fc3b26271e50e335,4,49,4928.346590909091,100.0,1,49,568,0.009471930846930847,0.5284615384615384,82.57793317793318,5937.538461538462,0.03920454545454546,0.55,228.4090909090909,6312.0,131,45,0,0,
761459daa69061bdf66d850ebf8877f0c84e48ae,1,1,0.0,100.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.0
76578f23a12fae71dcf7aff5aa48a7ace122f5f2,9,68,6290.946078431372,100.0,1,76,872,0.020242355946209902,0.5700000000000001,125.04180997676603,1984.0,0.08049019607843139,1.06,385.19607843137254,17056.0,180,24,0,0,8.0
766fb145487f13f1cbb3fae79c2345c8786c1542,11,104,4284.843691148776,100.0,1,104,1891,0.004618064609590034,0.6076923076923078,57.40510111357569,10044.0,0.008116760828625237,0.98,96.8286252354049,10044.0,403,128,0,0,9.0
769df9fad97e6d153e170a9ec41e33e8410f4b6b,6,100,6394.96,100.0,1,100,554,0.018556686909581645,0.6030769230769231,252.85840755735492,32334.76923076923,0.0313,0.94,414.06,55448.0,173,27,0,0,7.0
76a99a326da360af0510be654283819bb4717d9a,11,77,5340.878260869566,97.8695652173913,1,79,3917,0.05384959756802605,1.0046153846153845,370.49981125656626,10661.538461538461,0.13002898550724637,1.2,1051.536231884058,25424.0,319,26,0,0,10.0
76adaa79b0d19f7d32da3bf027c2b4fb995952ec,11,61,6341.308641975309,100.0,1,70,620,0.014336225463021442,0.6034615384615385,109.96589835593667,3781.714285714286,0.03185185185185185,1.05,245.23456790123456,10044.0,140,22,0,0,10.0
76cd92b2caf3ba3f11f97bcf4e037fae81122578,5,59,4400.457777777778,100.0,1,59,822,0.003554074074074074,0.42999999999999994,283.16088888888885,10044.0,0.007555555555555557,0.61,320.19555555555553,10044.0,169,56,0,0,9.5
76f5d35cd62f4c2d48632c8b82a04bed0e161226,10,98,5037.1682692307695,100.0,1,98,1146,0.007029380341880342,0.5290000000000001,71.84615384615384,10044.0,0.010384615384615384,1.04,183.17307692307693,10044.0,318,98,0,0,9.5
77051baba74aab402905de65e8e0bf18e2907ca8,9,67,4288.488425925926,100.0,1,75,3032,0.02773572759063597,0.76875,141.12599790662819,1984.0,0.06050925925925926,1.05,286.4259259259259,3696.0,353,79,0,0,9.0
771f7a4ff0b16239a5f4a828485e057bd3069308,13,97,4776.073825503356,100.0,1,97,648,0.004375838926174496,0.524,17.75391498881432,1984.0,0.012348993288590605,0.54,53.261744966442954,1984.0,203,95,0,0,5.5
77454c216b4f9b1e291fea17f31a824ef4d0a4a6,9,81,5050.068273092369,100.0,1,81,879,0.011056894243641233,0.2966666666666667,122.4249378466246,1984.0,0.049036144578313255,0.54,326.87550200803213,10044.0,192,57,0,0,10.0
77f0f8d9b0f3d59cd0bb01ae985a5ada6fc14dc1,10,97,5956.20979020979,100.0,1,97,711,0.016236497767966297,0.6080769230769231,409.59385230154464,41048.0,0.05136363636363636,0.95,553.3986013986014,41048.0,239,47,0,0,10.0
7808a1989290cbf25b57bd60e74c56662eeba656,5,30,2767.2262773722628,100.0,1,30,521,0.0020948905109489054,0.052000000000000005,19.690510948905107,1705.6,0.020948905109489054,0.52,196.90510948905109,17056.0,87,50,0,0,7.5
78269c872dcec789b204623749f7d1bae813fe49,1,3,3481.5,100.0,1,2,37,0.23455465587044533,0.5676923076923077,757.7044534412955,1809.8947368421052,0.37,0.94,1157.0,2644.0,3,1,0,0,10.0
7855b4de6d964e1f7477a3a40d384de9f4602f49,16,91,5062.15458937198,100.0,1,92,1672,0.03881474357213878,0.8071428571428569,311.9009463094522,2521.8947368421054,0.06891304347826087,1.05,567.43961352657,10044.0,348,66,0,0,8.0
785b27857468f61bde60ab25c5509e8ed38155d7,6,70,5672.794117647059,100.0,1,70,505,0.007127941176470588,0.43666666666666654,447.9992156862745,17796.8,0.01111764705882353,0.55,616.1882352941177,25424.0,138,32,0,0,10.0
787ac9013d322ae24dda40f918c05f9fe47601ca,1,15,5185.846153846154,100.0,1,15,153,0.000560897435897436,0.005,33.25,534.75,0.002564102564102564,0.02,312.4102564102564,2456.0,27,12,0,0,10.0
78ca432228d8679112c09d9b3d50491c5539681a,1,2,3833.3333333333335,100.0,1,2,37,0.08850000000000001,0.1355,583.4666666666667,875.2,0.36000000000000004,0.54,1458.6666666666667,2188.0,3,0,0,0,10.0
78d8860538c6853a9c13a0c232dadcfa0d516f08,15,101,6939.217391304348,100.0,1,101,259,0.006292445721940058,0.3689473684210527,69.85179438522074,2242.1052631578946,0.017282608695652176,0.54,145.8913043478261,3424.0,151,33,0,0,9.0
78ede02e6c03a1eb32ff3f464f4f7ae3e6510766,12,38,3290.9526627218934,100.0,1,38,602,0.05316173570019724,0.7590000000000001,325.30808678500983,2128.0,0.10337278106508875,1.04,480.66272189349115,2128.0,117,52,0,0,9.0
791e60a07f6b6776d54f791791828b1895c9b670,5,26,4700.395833333333,100.0,1,26,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,19,0,0,4.0
7953012ece7e7f5c184ec3ce99de925dc01c46ef,5,109,5464.112716763006,100.0,1,110,1141,0.02617807914628724,0.5316666666666667,125.2933155476508,1984.0,0.06260115606936416,0.62,252.28901734104045,1984.0,286,60,0,0,9.0
797a55490bd05c98e9b604b19c3ab90125c9431b,6,41,6595.279411764706,100.0,1,41,230,0.03279298642533937,0.6073076923076923,319.1452560511384,2264.114285714286,0.05044117647058824,0.94,516.8823529411765,2644.0,60,8,0,0,9.5
797c7c555f32a47816ca7f0c017002a2131c132a,4,32,3384.818897637795,100.0,1,32,452,0.043031496062992135,0.53,178.28661417322834,2008.8,0.05913385826771654,0.55,297.79527559055117,10044.0,86,41,0,0,
7985b1dc9dd0dab814afa417245073d1d74f85ea,4,61,3271.927756653992,100.0,1,61,692,0.0,0.0,18.863463532665055,3518.181818181818,0.0,0.0,51.87832699619772,9676.0,156,107,0,0,9.0
798e6393c36bd3b6dc0a9f97de7d4c87a6e5b252,2,4,0.0,100.0,1,4,20,0.0,0.0,264.53333333333336,1984.0,0.0,0.0,264.53333333333336,1984.0,4,11,0,0,
79a8ea0acc62c00cbe9e6899917fdd233232ee12,5,71,6472.578947368421,100.0,1,71,456,0.009332330827067671,0.8230000000000001,51.579685577580314,1800.4,0.01731578947368421,1.04,322.88421052631577,10044.0,166,24,0,0,9.0
79c48e970f8b0e7a0e074bf7f0a3f201737dde3c,9,58,4137.594117647059,100.0,1,63,340,0.01611078431372549,0.425,92.78117647058824,1984.0,0.025294117647058828,0.56,105.03529411764706,1984.0,100,70,0,0,9.0
79f071f88a5c4c3bd278b93f9f622e90e15a10f0,1,1,0.0,100.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1.0
79fb09750bdb85310622bf240e1060ef8de8bce1,3,23,5028.035714285715,100.0,1,23,148,1.785714285714286e-05,0.001,70.85714285714286,1984.0,0.00017857142857142857,0.01,70.85714285714286,1984.0,44,12,0,0,
7a0e5d245539a1b2906358ad255a4375f914d37c,5,56,5772.8633540372675,100.0,1,60,348,0.0006335403726708076,0.051000000000000004,35.736645962732915,2579.2,0.006335403726708075,0.51,332.72049689440996,25792.0,124,37,0,0,9.0
7a7bd043dfb44f7b90dcb37b669e89afcd79d234,5,27,5279.023255813953,100.0,1,27,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,7,0,0,4.0
7adf3466bea259fdaa24fa131ca2c4d63e9a59e6,7,44,4247.844660194175,100.0,1,44,1117,0.04521009815427291,1.025,218.25163768270565,2212.285714285714,0.06927184466019418,1.04,308.31067961165047,2768.0,155,51,0,0,6.5
7adf5597380b3d9048a47387095d5342a24c07da,7,57,2888.1327433628317,100.0,1,56,494,0.01069775357385977,0.605,64.9284750337382,1818.6666666666667,0.01663716814159292,0.94,87.78761061946902,1984.0,79,34,0,0,8.0
7b27fcdea3732f654b3a3cb4ee1517e8203645a2,9,53,5430.87012987013,92.20779220779221,1,69,561,0.03249952376815731,0.686,201.8659536116058,2566.9,0.0637012987012987,1.05,302.93506493506493,3428.0,125,29,0,0,9.0
7b3d30b5f05d1acd3bd4979bd8e18efaafdcbc62,5,59,3706.221238938053,100.0,1,59,1257,0.01612277005197359,0.5200000000000001,198.9362550920073,2028.0,0.02457227138643068,0.56,250.52507374631267,2184.0,247,92,0,0,6.0
7b6c995004d7267af856efa19b12c7455bccdbd8,9,83,5870.370165745856,100.0,1,83,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,47,0,0,8.5
7b7d0625e7d073af7c6fa7c1df5ca43ab1232aba,1,2,4210.333333333333,100.0,1,2,28,0.11017543859649125,0.3305263157894737,747.438596491228,2242.315789473684,0.18000000000000002,0.54,1141.3333333333333,3424.0,3,0,0,0,9.5
7bb8bff124f651711732b84262474e1acba69082,6,48,7234.74,100.0,1,51,187,0.020911282051282055,0.5723076923076923,81.95446153846154,1984.0,0.0667,1.0,218.24,1984.0,85,15,0,0,9.0
7cac45d03854038e6854f5b1843cd491021f94bd,6,40,3601.910714285714,100.0,2,40,963,0.017711026077097503,0.5239999999999999,158.60068027210883,11135.619047619048,0.05223214285714286,0.59,345.64285714285717,11752.0,150,73,1,0,7.5
7d111d42f139f151fc24ddcd89c3064467ebceb8,12,81,5718.822727272727,100.0,1,81,861,0.017077638828476148,0.526,83.57735537190082,1984.0,0.03677272727272727,0.55,275.07272727272726,10044.0,199,21,0,0,7.5
7d9accfb703fb86e2d5f39929309e7f273b46c79,2,7,7272.727272727273,100.0,1,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,9.0
7dc6bcdd4ba4cc84cdbf70b50cb26a72cec3db1e,16,89,4471.031862745098,100.0,1,89,2332,0.038152372352449754,0.8723333333333335,192.93379895817975,3579.0,0.06904411764705883,1.1,282.11764705882354,5268.0,349,59,0,0,7.5
7dee913006479ffaff17ebed5a0b172112a0e115,9,55,3996.5116279069766,86.97674418604652,1,70,1343,0.051738998006410596,0.6345,379.0566735224933,3018.8,0.09632558139534884,1.04,596.3348837209302,5112.0,184,31,0,0,9.0
7df2a39d7e572a525fc26d9633039d83b900ed61,5,62,6367.541353383459,100.0,1,62,210,0.004755639097744361,0.29750000000000004,91.3203007518797,1984.0,0.010225563909774436,0.54,254.37593984962405,10044.0,108,25,0,0,9.0
7e4e1a800af30eb9922c09f9d751b0873e0dc467,6,51,4783.371134020618,100.0,1,51,654,0.017403503140616543,0.5676923076923077,374.61431466586106,10044.0,0.0584020618556701,0.94,627.6701030927835,10044.0,143,51,0,0,9.0
7e585ba8095284ba4d7f920b37ee3e76ab6caa4c,4,37,3145.6101694915255,100.0,1,37,1414,0.006944471347861177,0.4133333333333332,179.9819209039548,10044.0,0.009559322033898306,0.65,212.29830508474575,10044.0,219,76,0,0,3.0
7e783577c8297bd74f8f12a2d4787f9cdfdfee02,5,82,6283.5390070921985,100.0,1,82,290,0.003820330969267139,0.48666666666666664,31.97730496453901,2128.0,0.007517730496453901,0.54,57.304964539007095,2128.0,117,24,0,0,6.5
7ee4cfff4c6cd84aa82b14208a75df86bcff9fba,8,98,6438.565217391304,100.0,1,102,584,0.0025201549023059324,0.5638461538461539,56.38695769524145,2652.6666666666665,0.005130434782608695,0.94,91.65217391304348,2768.0,206,24,0,0,9.5
7eeef145cb4a17be79b2251b164bcaf5d15a4995,5,101,5065.203463203463,100.0,1,100,530,0.0004545454545454546,0.053000000000000005,10.306493506493508,1984.0,0.004545454545454545,0.53,25.766233766233768,1984.0,169,62,0,0,9.0
7f2bf222342aac2992fe15f12039b9f7123524c6,5,71,3999.749262536873,100.0,1,71,1575,0.0051213462054170026,0.52,53.37477154114322,1984.0,0.009380530973451328,0.54,93.66371681415929,1992.0,274,65,0,0,9.0
7f5f84b208b2889ece946b277eaca95d838072bd,11,109,6461.007518796992,100.0,1,109,573,0.009744650086755352,0.6034615384615385,71.92585125818208,1984.0,0.030601503759398498,0.95,171.54887218045113,1984.0,218,48,0,0,10.0
7f8b72d92d190113dbc807befe9e8033ecdda75f,12,111,4498.215953307393,100.0,1,113,2405,0.015423910719630564,0.6061538461538462,135.7846055889636,2140.0,0.03745136186770428,1.04,276.49027237354085,2800.0,430,84,0,0,10.0
7faa61077b62629df7a5b7c828f98b2337a2dfdb,9,82,4491.023041474655,100.0,1,82,748,0.01337828914557025,0.5389999999999999,100.73178925529157,1984.0,0.022027649769585253,0.64,178.50691244239633,6056.0,163,54,0,0,9.5
80212c0b606f5dcba043483a07f677a5455c3901,8,24,3243.2432432432433,100.0,1,24,26,0.03783783783783783,0.71,643.4594594594595,1984.0,0.03783783783783783,0.71,643.4594594594595,1984.0,68,6,0,0,9.0
802b44166f1c38ec00397c57abdf65b7596b9f0e,9,65,5266.845714285714,100.0,1,67,475,0.01576190476190476,0.527,101.04228571428573,2008.8,0.03925714285714286,0.54,204.77714285714285,10044.0,137,38,0,0,7.0
806b5e171e5cd80e62cc28bc7fb644f6b50399de,7,19,5142.857142857143,100.0,1,19,59,0.0,0.0,56.68571428571428,1984.0,0.0,0.0,56.68571428571428,1984.0,31,4,0,0,8.0
80a1456c85989c36b524eb16f1afdfa2c5480121,10,66,5551.030188679245,100.0,1,72,1393,0.021616663525455004,0.6090625000000001,213.66278282092856,2250.0,0.07283018867924529,1.06,537.433962264151,3036.0,236,29,0,0,10.0
80c6f8b8c212e86aac90ea06ba6dff1bad8b5541,6,102,6858.196721311476,98.90710382513662,1,105,373,0.020883350663333407,0.6038461538461538,101.72064236533606,1984.0,0.030928961748633882,0.94,166.20765027322403,2644.0,147,36,0,0,7.0
80cb3c3cef8030674baa141475951b20ae73089a,5,65,4972.395238095238,100.0,1,65,800,0.0022571428571428573,0.47400000000000003,45.78285714285715,5844.8,0.0025714285714285717,0.54,47.06666666666667,5916.0,180,30,0,0,5.0
80dd54e80df2e8833ebb3927fd55a514dcfe637d,4,66,6350.71102661597,100.0,1,66,524,0.00458555133079848,0.054000000000000006,36.92167300380228,2008.8,0.04585551330798479,0.54,262.6615969581749,10044.0,220,43,0,0,8.0
80fc80505e08153a938e34945ea74064467c5e12,5,34,4677.20652173913,100.0,1,34,384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,17,0,0,4.5
8142efda300bc5bd5a3368d957f2904fb41a6062,4,19,6741.935483870968,51.61290322580645,1,19,71,0.0026935483870967744,0.0835,12.8,396.8,0.017096774193548388,0.53,64.0,1984.0,27,4,0,0,10.0
816aa6a9aceb1014260977a52d4ad600065ed4d2,4,62,6174.611464968153,100.0,1,62,398,0.006835048178997224,0.525,287.9461048505635,7229.2,0.009936305732484076,0.54,510.21656050955414,10044.0,136,21,0,0,9.0
816dc441871b06aa3616402b7d2635c5b77f3d8f,6,113,5467.96766743649,100.0,1,118,1016,0.005263279445727483,0.526,105.55716985093429,9039.6,0.008891454965357967,0.54,139.24249422632795,10044.0,340,93,0,0,9.5
81f9930593d1612075b0a4831e1219e9ebbe5aac,6,113,5509.028571428571,100.0,1,118,717,0.0014285714285714288,0.31500000000000006,42.44571428571428,2128.0,0.0043214285714285715,0.54,51.65714285714286,2128.0,225,55,0,0,7.5
81fbb8b81316a0ddabd7838b1b9ecfaee762f70f,6,61,6680.736111111111,100.0,1,60,414,0.002821759259259259,0.4063333333333333,83.12592592592593,1904.64,0.0037500000000000003,0.54,96.44444444444444,1984.0,133,10,0,1,7.0
81fcf2e137c8587b8663ffec7ba1d8184be705b7,8,47,7043.650793650793,100.0,1,47,75,0.0008526077097505669,0.053714285714285714,23.56462585034014,1484.5714285714287,0.0023809523809523807,0.15,43.93650793650794,2768.0,49,14,0,0,8.5
820104bdd2c9a722be349ae3a23eb42926eac969,3,27,3226.315789473684,100.0,1,27,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,27,0,0,2.0
825e4001677d8644d6df773aea2f924c45d47318,6,61,3166.923588039867,100.0,1,61,1062,0.010747508305647838,0.5279999999999999,116.90055370985603,10044.0,0.012657807308970101,0.55,145.80730897009965,10044.0,194,107,0,0,9.0
82ab2a968469bfa6a3dd02ca619f80a440ff3b98,2,7,6296.692307692308,100.0,1,7,26,0.002307692307692308,0.030000000000000002,403.92967032967033,5251.085714285714,0.004615384615384615,0.06,744.3076923076923,9676.0,10,3,0,0,10.0
82edc69e489959e8b7453b8e3c89c11f2e3e4830,10,70,4536.403973509934,100.0,1,70,391,0.0006944181646168402,0.04028571428571429,84.84995269631031,1988.0,0.0017880794701986757,0.11,112.8476821192053,3552.0,102,49,0,0,9.0
82f9404672305675b631cad221087429c078b8ea,7,39,3510.015503875969,100.0,1,43,490,0.004208904790300139,0.22999999999999998,34.15114291393361,1653.3333333333333,0.02062015503875969,0.54,92.27906976744185,1984.0,82,47,0,0,9.0
8319f9e5000e715c176f1de5d0e33da0b25481f3,13,86,5564.424,100.0,1,89,701,0.03381583034509351,0.8178571428571431,192.0381908617698,2521.8947368421054,0.05612,1.08,525.584,10044.0,198,52,0,0,5.5
835496e3328ccd7ac2ffed3867840e1dce5da83f,18,89,4605.844236760125,100.0,1,93,1658,0.06592268516414812,0.9404545454545455,1613.6435369011822,42963.333333333336,0.14713395638629284,1.11,2422.0186915887853,58880.0,253,68,0,0,8.0
83c0d2f69c3628797f0d6f343c4cd6276dc9d15e,12,89,6313.442708333333,100.0,1,91,440,0.020300429011777695,0.6046153846153846,140.56823242546926,2522.1052631578946,0.030312500000000003,0.94,177.70833333333334,3428.0,163,29,0,0,5.5
83d335d59714648643c6ca68c522a9a37bc9d8ae,6,32,4977.012048192771,100.0,1,33,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,17,0,0,4.0
83e22c7d80399e360122a5d33f26844b8c04a6af,6,16,3137.2549019607845,100.0,1,16,18,0.003137254901960784,0.16,391.52941176470586,10044.0,0.003137254901960784,0.16,391.52941176470586,10044.0,40,11,0,0,9.0
83e4ca230ab9b35d221d09d335850af44966b772,1,2,1153.6666666666667,100.0,1,1,36,0.37647098515519567,0.6073076923076923,1209.3225371120109,2330.7368421052633,0.49666666666666665,0.95,1542.6666666666667,2644.0,2,1,0,0,6.5
840d07858c03f80f4695056e2cc7d0c474b83a25,6,43,5171.639639639639,100.0,1,44,249,0.001042966042966043,0.054000000000000006,18.895238095238096,1700.5714285714287,0.01072072072072072,0.54,53.62162162162162,1984.0,81,30,0,0,9.0
844f5db2e7e31ae51eba025480679ed7e4708ac6,17,104,4785.224089635854,100.0,1,104,922,0.011510809451985923,0.6061538461538462,92.39750053867701,10044.0,0.01610644257703081,0.98,145.53501400560225,10044.0,254,103,0,0,8.0
845acd04a77b3d1b623f255d9f9f8eae90892dab,8,52,4247.296774193548,100.0,1,53,505,0.002994623655913979,0.23333333333333336,53.409032258064514,2128.0,0.006709677419354839,0.52,64.92903225806451,2128.0,117,38,0,0,6.5
8460eaaf887a6289fb156f7562fb739ba8e9629e,12,114,4278.605026929982,100.0,1,115,2019,0.009255047576128555,0.605,155.85063327487973,10044.0,0.024326750448833034,0.94,412.19389587073607,10044.0,416,141,0,0,10.0
8481a7f00c3d30473b01a8a3cff2564948d24902,4,24,4444.444444444444,100.0,1,24,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,19,0,0,8.0
84a17972cc6d29489bbe205a9e7feb8745726fbc,6,98,6789.076923076923,100.0,1,110,426,0.0,0.0,1.0901098901098902,198.4,0.0,0.0,10.901098901098901,1984.0,159,23,0,0,
84b6b2d70924066c8345f2bc2281791ae3188da2,7,82,6261.65625,100.0,1,82,324,0.014829326923076924,0.6030769230769231,49.337606837606835,1984.0,0.025124999999999998,0.94,91.925,2400.0,126,34,0,0,
851d9a4b9b8e236f2d62282ddf06fae57b7d9492,12,95,4466.7043701799485,100.0,1,97,994,0.007760850861581481,0.6057692307692307,95.3660647565126,2336.6315789473683,0.013778920308483291,0.94,124.53470437017995,3548.0,272,117,0,0,
8531dba6dd1818a4e3f3ba5e355e1e5ea9276afe,13,72,6487.5542857142855,100.0,1,72,324,0.01888,0.5280000000000001,86.16228571428572,1984.0,0.03085714285714286,0.56,113.37142857142857,1984.0,144,31,0,0,
8554d1155712da4bc72ec5921db3227311265359,11,110,4827.623222748815,100.0,1,110,1877,0.03743391568087904,0.9379166666666666,238.1268640926075,4569.5,0.08191943127962086,1.19,369.2796208530806,4988.0,357,65,0,0,
8576d2d269326a29503a1763996227723fa531a7,11,73,6554.307228915663,100.0,1,80,470,0.013656104857094162,0.5684615384615385,215.0605536203168,12011.666666666666,0.03819277108433735,1.07,799.3012048192771,76700.0,144,22,0,0,
85838695003ef753ce13327655b84defa54d6eae,7,114,4800.396190476191,99.23809523809524,1,130,2270,0.03882385395723742,0.8085714285714286,223.34897165991904,10201.666666666666,0.07737142857142858,1.18,354.9790476190476,11368.0,422,103,0,0,
859c3b6fce7256abf5acfef957e6c04134c01e4b,6,64,6999.054263565891,100.0,1,65,205,0.00023255813953488373,0.030000000000000002,8.34905869324474,1077.0285714285715,0.0004651162790697674,0.06,15.37984496124031,1984.0,112,17,0,0,
85bebedd9d4605ff6823f6f25c761e64a588bf22,7,44,6224.790697674419,100.0,1,45,288,0.016911420620722945,0.6057692307692307,177.86802964477383,3782.285714285714,0.0524031007751938,0.94,396.2170542635659,10044.0,110,19,0,0,
85bf028205803eb9b1e5494c540ddd2938606606,8,50,6213.840206185567,100.0,1,52,441,0.007992083946980855,0.8387500000000001,171.27611683848798,4247.833333333333,0.020463917525773197,1.06,516.3092783505155,5668.0,166,28,0,0,
861075bc29124627aacce66a29c6dd835abcf3be,4,50,4446.077669902913,100.0,1,50,1018,0.016596008629989212,0.5288888888888889,94.82718446601942,6026.4,0.02883495145631068,0.55,157.66990291262135,10044.0,160,46,0,0,
8674a295a4ae610ccd77b60cbaa692db6a875761,10,93,4299.533875338753,100.0,2,95,1453,0.023469805888018443,0.8042857142857142,1268.4691422366454,21692.2,0.042574525745257455,1.05,1820.9972899728998,68740.0,280,89,0,0,
86a7e49131f2acbd350c4b0b9a2243838bd4e122,6,51,7303.989247311828,100.0,1,51,425,0.0730637546443998,0.6057692307692308,240.10450194966324,1415.0857142857142,0.12225806451612903,0.99,406.1505376344086,2644.0,89,4,0,0,
