hash,TBTL_predicted
f5ede5df58c2ea59be6b8c8097659bb8c2e9d0e9,5.933059
7494b38c6d82b590c4afa6cc975f583f51395177,5.9816604
faab34a8374299678ccf4eaa3628cdba3b65bfa6,5.2518125
7277ea28c0232720e23ee3ba0dcbb84a273aa53c,7.5757093
4e895c502e5446c21dfe7fd758e1336d2e66ace1,7.2734056
14a29b0a13697ed0e000bdb9f374180ccb495a2c,5.860946
0f8c46242826be3cbe5e14f5773ee1da97697024,7.5644913
861075bc29124627aacce66a29c6dd835abcf3be,6.5208244
40a41a33c4e0168e2716a09cecc11cc3abb5dbe0,7.192069
5c8d3dd9026554402b67ab061544d47532898f6f,7.5633583
1bb7bc7fa80594c77e224e8f9632c765f26838e5,7.1589413
655f5a83c42ccc83c7c0ac2caa5cd8237e685751,6.750907
816dc441871b06aa3616402b7d2635c5b77f3d8f,7.680619
76a99a326da360af0510be654283819bb4717d9a,8.390714
ee30201b0b1261fcb6cf010787990ec87343d300,3.8054988
d7a319cabc8e30b748e2beca44fc575fc83197d3,6.091299
2855b4b4d03c37c94117e615a25e0e321ec8d77a,7.8078756
4b09f1427ce0578515148e3300abcaf95ff3511a,3.772685
00b6dd4fc7eb817e03708c532016ef30ce564a61,6.602333
1fde2156c0969b0aebe55ebab7ad14f529a492cf,7.9511366
62fc0f9bb12436fd47d1b4750e4f17601ca459d5,3.82227
eb001120a0f842e5bbfd786652695628bd65090c,7.4053206
28b6c6604b111cc912e369256cac2bf944041a2c,7.333014
82ab2a968469bfa6a3dd02ca619f80a440ff3b98,7.1200976
b2c520e7e4ea03898e0b8204fea068149d5535c8,7.1106014
d0561a58b05777ad43db1e0627d8770d37c48d5e,6.468113
5087b52a3ea36e6b24f13b867546d94cac05b299,4.906683
a632e2659eb116c7514dd825ffaa8939365c71e2,3.958975
d5179819718a325ee33fa2096f37995ea6cfea8c,3.6795986
aa2ad4e1f1035826e6351e1e801eb57c0b494267,7.1848974
67212308d026508fd5b6942ffbbdd7b0be2e89de,8.041222
a6f3201e19df0a0fdf0a3d878d6a8d2e50eefc70,6.1206565
a7442b91887824d182c90cd82955b97a1404dc21,6.0289407
e25991f3bf474e9b542b09aef2407a78f3ffc61d,4.9342136
469c5d7634f0e3277f7bc8edfb3d9eb291fc6199,7.2088323
8fdb7157f90753735edf97fcc828b75e6a8042d6,6.4542375
64d07438f7fbb0b4c2fece774289f09dbdf9de5f,7.360865
b7047722486e995e27292b5ab1945d72ab5a3708,6.4716063
1438feeb138cf0a2ac3e5583f5caec35e3104234,6.967815
accf49bc7124b7fdffea9e75a869a597c4e8adce,4.657493
253471036c41eba7c24bbb6e77d4541c95bbb5b7,5.599981
ca6829e71c271976a4eeae12cbba5e49f232da3e,7.4205823
191ba6c8fd27e676f8c2f5341bfaf487765fa0dd,7.1829734
ea0a8f0b0b712337c3740e6ad5293f3dc47db568,5.8381896
60559a031815bb92037cb31299fdb443227a4e06,8.168304
791e60a07f6b6776d54f791791828b1895c9b670,3.5492167
adcfbf9c58d92335f9b971f6a9afd19d9feab214,6.6253777
c52befc118a44669cbf7912b419dfc433c1c0eee,6.435717
80c6f8b8c212e86aac90ea06ba6dff1bad8b5541,6.1934595
46c49850a9aa3be9f66161090ac1f0a8796b19ff,5.755523
110da1d7ba2be3ffa13d62c7ed8b917e5dcebece,7.1307716
1f641156e4298943167e0e1ad7a63696ff3bc17d,6.809578
61c0c30e1af44a3ad57880bfab7a88591a434b92,5.0957055
c4f595ca17b4c13287b0beec0dbd45d0e356055b,3.4369028
2383a9a33025aa8759fee9a890f6420df0fc8b47,7.7233577
6451995ad71437eece77b5677b3d5eead3b2d45c,6.5610933
643e211337d8d4a3d2c12ab4ba804814dd977354,7.883454
4e662a9d37f64c95e5cd3e85d2d5f0d5be60d20b,6.28721
2396ff874216d36060ef615c0531d71684b30b4f,7.508402
56925a416739348e2099293f2c91fd7c6c186d99,7.596273
f18c98fe93f825e2c01296bad47dc072ff70eef1,7.4666247
b3f68ef83acd623f98f4a03fc633905fb2a5b027,7.6034718
5776c4c0f98d7aadc199a8f60beab826403cf54b,4.64122
93bda77bd8d32e4fa1a0549b76f807fbc22f1f7f,5.866579
909386947a62f62c8b94ddde0b623b87c01e2524,6.208247
251d2672c6ecd01a83e6fa19483d8e57ef5f45a5,7.717576
c2660985c0dbf52fe68f7d3620fffa6ff8f2794f,6.4903927
d8ad4586476ab6240c0ec83f3c12cd4cc7a8f622,7.9935446
c28a837bbc21a0b6ea686c34b12a7e6badbc9140,6.147506
22e1f50c4e471c3ba307802b396b7d0a16706005,6.6977367
0f0664021ebbec70b1d3bb5a5419e22507179671,7.6891055
1de22c51fffa76f33c3a7698a3f7a9e6ab6be9ac,7.8661895
cc431fffd568a0d46d302233b4d71bd216fa94f3,6.6151905
90d54808ce52c41418550421c387818cae759dec,8.17635
247df99ea72a42d6c12d6bd7b58ca0b2e163182e,6.314635
a9ccae25b9a8738fd3ce42dfb0fc5e92ca9b8d7f,6.52617
28bcffd0bfcfb54b43119a7b5397a3bb53278e9a,4.888907
2a9497dcb278dde20143d0cb9a57e5cdf3763a8e,8.47164
0d815307d5307124d148bbebfb41497230c4bd15,8.50366
8d0a196c1c472a4601384f4235f293c4a341b3a9,6.813862
10253729dc5e3b0b2d3dddc37638199910394daf,7.5007563
ed3e0c98995edeee0b0a55fe15929a82097e93fe,7.327995
a62742a35ef9194f7da07e547fe13f99bb6257bd,7.2077127
59f38d3a08147f85dd15c761489d7e3753cb585d,6.7160406
e3c9abe5680cb3851ac38d00a01c46f58b6aaaeb,5.4488006
646c8737a68c560054cc624da19920821d13990f,5.9516425
798e6393c36bd3b6dc0a9f97de7d4c87a6e5b252,6.1130705
4bed6361746e48435a9be358a5bbeba59696ab7d,7.3233976
a74f9942a4bf89bc51a259bdd7f5427f1ccc82f8,7.1835313
6434afe6261c6f3f4fdbad511a2db8ef090f8c07,4.817708
2852641e2b7b084ef62df976d53340ead50e5e76,5.0061436
6d7ea5662a0aadc0fee9f82c02aa5e54da77f277,6.4544673
b68533a39390311fdd9ca8baced33145784eb561,7.2573624
74ca49651c685988e265884821dcfe0961a1ebdf,6.860765
23e8b9776a349c810234bb174f7326d14c89bce5,6.4809623
df90d9da415c30c25a16e21ca85638577961e81b,7.1616673
cd32daa7c1ff3ed117a127c9c185c1b53a396138,5.066593
55095065546685ff2d583779d38978a2c0132ccc,7.0648403
44557bbbb5013bd2d980dff1f4b5f6b47cb1363d,7.534527
1e4b0ce4b171b3e33195524f6a6425a1b8f98597,6.2765045
7d111d42f139f151fc24ddcd89c3064467ebceb8,7.106834
dace1e5b88ac51d7bd53523ad70f8d5d188b9368,6.216829
802b44166f1c38ec00397c57abdf65b7596b9f0e,6.6669846
448e09eb2299c7bc3435e9a680e5e7e81b6d732f,6.287164
47aceb292c673f98f059ec36af314cb1c8894405,6.961892
f90fb4df43d85aad3ae9602aea19fdb4f47de984,7.3433332
844f5db2e7e31ae51eba025480679ed7e4708ac6,6.992534
72a34636b5a1de1c3796e43d5abc564b4d0803e7,4.9076557
358cf36e763ba00426124c74961d59614fd9476a,7.5334444
1e6562ac23e7980dcf32fa8963837c68dafc906f,6.7074265
d5e3e0d1ec5eae8e2fc08b9c3607cc766be6dffe,6.7412477
3f92f0a8c1729579c08e921fc041646ee2b50075,5.9846096
a274dc9836c18bf295e9e81afecbdd72825ea79c,4.4394336
2fdf9d089409fcb9c3728b0a61bb0a00fcc85db8,8.262632
a1d026f103e45011fefbfd9ddc32eedf16edd5f8,5.328883
9de51c3306c206bfeaf41f4aafc8526300a9f103,7.8518815
3e72f16a86233e81ccc2c9831c0297da6cca36e6,7.119536
673ca800a97efc5b14397e331006ebe67258bf1d,8.488166
73af3f8e00b50a4444bbbb431c83075dfde4cbd6,7.4238477
05b134c1a682085880fb7ce76d221a48955e5b8a,7.699551
dafd07b7aab7dad9894cee44cad55efc89255614,6.454498
47d128f1f6010bd042dda2bcc68d710956fdb74f,7.87762
37ff40068998a37a4e2c73bbb325103500cdb0e0,5.8344245
2cddc42a00117daf32501cba07d6dc181de7ed24,8.574835
057b868ab03f5596f4a8c2e579c401f2fe9a2dfe,6.3014507
e15002a49ed03188f18c7a791c458c19d1ec973a,7.073406
3a25a7b40408f3636b36d763cadc72c5ae6b628e,6.913162
41c2ea992ebadf309d399ecabb99fba4487e2920,6.864552
899bf68f741b96e69c8b1d6bf22fd86e00b7c00f,6.2023296
b11bdeda44addd99b9b0cdc016fcd27262b51fdb,7.036155
495a7aa30e85503d9a2027af83cd32af0eb7b030,7.083235
4c67cde88abaa3210919405fdb1b202dec23b08c,7.2989616
4c390fed4ec7007f13b91f39d3d4d9ed101299c6,3.883585
f7b65fa8dfbc07f71d9e206d1e1fd35b986cab65,6.6686296
ae84ba8c1585fe80b8d2cc991a9cc4af2921a2a2,7.5623794
197914fcc84fa89dd136503225f5ecdbecb2600a,6.1912594
70b721dc3c7f45470e2eee858547f0546801327b,6.899658
4f7428b95565a938b2562be952beae6d6983f32e,8.065608
f38238ea1bfa182b81a7d73d563b61dbf2825754,4.950776
73a272eb71cab822302a981b1748230c3ec8b8ef,6.4725013
8ee77ba42fdd6aff7a9eaa84d70064c4cb39cdc2,5.6317806
83c0d2f69c3628797f0d6f343c4cd6276dc9d15e,6.5132146
0a99205e11c0c6d86b348a926f693d6529e0210f,5.561008
573b114e6e803fdee6f8c4dec2edd8fd37bbecc0,6.1245165
20efb5f5c748870210f094db59aa50c4360d32cc,6.692679
46bd0614cd76a4fa3af7d06e5feae3db673a43a1,6.413187
d84468682013517fdcb3506ee81783dcbdf3bad4,7.2592883
5eebebef2194643799de3dbdbb098cffa856d37d,6.307616
58616da3cef2b76fe70a90919a689b8f38ce0030,5.700428
117d3bf4a5deb7a9f3422f088e10bb3f8eeb7e12,7.0124087
b25340984452108c2928e20f412866a7dbf4646c,7.3463526
309abbd71d6dc57c03605bdc4ffe90dce74c4f10,5.1025724
0c9cad573ea42e5a8d9058b834cbc9255128d54b,7.413183
cfe62afe7795494a49cfaa46bdf17c38a3c0d284,7.283002
e63a9cdc387a31ea563ecc24b20eb824a8c54ebb,7.3593545
4644e181d653c04f17f76eed400fdf52a43b2237,8.037152
a1b60c404f7df8f6f2695982048cac298567b821,7.23225
4e1cce9ed2c3033338382d755820b85faec9a7b3,7.5161657
7adf3466bea259fdaa24fa131ca2c4d63e9a59e6,6.0978436
f7e7c21b753521a3f4eb226d9c69d71214e183bd,6.848535
12887fd9a4df4ba9b88a71f3fb1d2502a75995dd,6.8465643
77454c216b4f9b1e291fea17f31a824ef4d0a4a6,6.355433
26b95825d4fbeaeda7cfab5f5e7cd96ae31097f9,7.138572
063c339a318b967ec77cd523f9ae4c62a7afa083,6.1361876
77f0f8d9b0f3d59cd0bb01ae985a5ada6fc14dc1,6.7722588
0603b8a222e368a7727190b2883c7ad7b96ce5ac,6.926611
b392a38d92631885c3b63500548976ac63518da7,5.7616487
9e1f7de0fe95b78cc2236adb52b0420b382b40c3,5.484385
b6535907c852434b9243df7a0e65f04d688d049f,7.828596
8c6976c873d2ab3f4af9188a4189c46a032a53d5,6.0387354
629ae2687f58e75ac2bebadf8adb71b3fdbd7c11,6.4490933
f35248e9e95942a05313dda4f3a677705d8c651b,6.518614
d13ea487552242f9c688d613dab06ea5b8a867a1,6.770418
62c35ca39326ade9737d75b21c46054e64ab67f9,5.7861648
d11774bd10cd517b1cde216ca391e76efaf59b44,7.0997367
9a20834c7ddbbf82eff849ff8e4f321b856970de,7.0202146
5612b36a1b2a4d596254bc506f503c7c94f82950,7.4500527
6988cfcd0c8de2ee3ceb97a74aec90558ff0e26a,6.801294
fc83d8b4ec86934a2daa128311afedeb0ca5fd50,7.6259527
3e572871d05f7888784ac55985fd52cd1c7aaa68,6.568008
952e48fc51ee7afbd972a8305c2f22a80ce9ce92,7.0564594
7df2a39d7e572a525fc26d9633039d83b900ed61,6.3837805
cdfb7ea46096b2a49dd710ef5dfe7bb354cda15a,6.641689
0e346c62a6706465a1c49c59224eed1cdb5f7f5c,6.633005
697092af2e2891b76d0890069566c03468f975c0,7.366592
390881963c5fbcde08d9cbc2ec73846bd8eabaa2,6.544816
6cd8d19ff2089fdfa9cdcd521a40b1e247c17cd1,7.8219466
3d9f8d11f15cce877a0766d08a6a920548041407,6.605144
1b30ad6d355a521cb70e2eff2efe28c3d2fcec9e,5.859704
ac018ab3a6242492006b3ca1e0c508abd1761538,7.3315263
e65a627881df5d3e0bfad77c56221d858da5ead0,7.197978
4455e671bb93d6652e42fc0925b3cc47cbf6326a,7.312258
0bf71ee0dbde0fb1033887111d3094c61e66f44b,7.261666
ea7332c6a62cada8a8e85200ddb71fed941ce876,6.538091
86a7e49131f2acbd350c4b0b9a2243838bd4e122,7.0754
073de6e606b6b7f3f44a8e8301ee87c3c978a2e2,7.1919937
921b990c548efb5620585b0fe3049ed43dfda903,6.428715
a727c00002127704e5ae41a4a08948dc43b4aefc,5.928595
21a401ad12c3345ca4c3210d5d3c69db10526b98,7.8508573
8d811d7887c2c868b631a2bd296412bde2b49bae,7.2383804
cb7cbbf59876001661704aca5fa8d70467f514a6,7.990563
410357eb9129023509cfaf8d38be61c050bb3b05,4.594
bd81b591d06c4a726078a831c11516d6ee27541d,6.826049
357ec20d8f9f416f9b02b0f54a81d3f409d074e9,7.1745033
3fcc971a36a031eba3d5b8ce7a9181a4732a6cf0,6.5841513
9b9216e586500b4d619e331890d3745eea1176b0,6.981441
b56069b7f468c9cb3ff1ed8830af52d4e2fe60c0,7.6282697
f01bb96987327c1dfec6ddbc980cfd85650f20d6,7.1056027
d0d3472fa981f90d8e6d036dea4bb627c73b6592,7.5718107
8d14518288c33c098206996aab23c31b3eefc864,5.7288065
1032e725ab35f7bffc504759477f8243066a026b,6.645985
8dada7632816cb20f182c306ae74184ea9e056fb,6.870253
e105dc9d8869af3a83704a5d048424441ce4ad01,4.8933086
6dff6f1ca71378339e605de17936cff49dca5486,7.1668625
d69d2c6bc916b8d054bd50f4270a1c6d8cca1426,7.7519083
bd18fefd95851483c8aab15987fec421f92523fb,7.247061
aa953585f60c1f5711c6d5159abbcaafcc89eb77,7.122171
041dc9a457bc7a9f1dcb5b215aaa78a6868483f5,7.273844
e816ed48800359bfd078c1444a40e00be6fbb5bf,5.714904
badf8b0a0c342afb7e1eecc4fb19feb7ed28e180,5.764121
c072621681c71501470509aeb1c51e3f9f98df5e,7.461843
cb16d181d96fc8c94f8416437c059b5f0aabded1,7.0319195
99935e2b7f9f41bd823ece5418896aaf72e223fc,7.552601
36f6af52bd08c15b005618724931a558fa7049f6,6.3353486
0a9b6ec3e82e8a2527b21eb3420a6d9b72f4f71e,8.168998
e89a4f1825ece62064e95e63475769011258af36,7.6467133
5b49ef6e8a438750ee1aa79f7ef846fcb7ca2005,5.876783
9ec1ac8c3d812703485bee8d58b2a81f4edc8754,5.6518006
ad03c4fb44da8b106e362ef8c65fe2bf34a385d1,6.662064
e04a53abed6db648ac01e162aad84ef8b608365b,6.336274
09cbe188b9d1e965edf6c1c46a96b9306ec2f329,6.1751266
d8550edf3efaf335a9648aec7584ab6acb55cf30,7.0802517
1004df3c370eb09604c10fd89f9e86a2c037a7dd,4.907857
e67fff49031a4f2699f10d6a2dd89b4cafc70323,6.9458265
2b1f3237bb60db7f72540e004a1596c7ff3fd549,7.1223955
f944b947ec651ccf64807b644af38c6f04229bb7,6.2206964
737dd3b5a70f36e8bb79f4c5cf86c7ccfb1e7d55,7.230232
e659bb37740950badc7fac606f227ba5f74fa866,6.645801
ce56b4a23981e6c9f70e87f087bc1be07fdf25cd,6.573476
363f5d64f8c70c78376d1b5f9485511daa5a9d8c,6.216272
04fea422f4b51279771239f896f7acb7224a2def,6.1209397
e873b044ecba72370076d7fe198eeaad94bef3a1,3.2381513
7171736c863d464860b4e3f674d78a101f12de4d,7.2389708
ecd66b9bbdcc6ae1eb9a6b765868cba3601730b6,6.9245696
c746678029d2139e7658a0f94e98bbf09f258673,5.7356486
076cc92aff4d582b4b87ff0d111496e4a646b12b,7.0531487
9bc8e6286b7a331de79c4c4e868b806c0b3bb12a,7.3284755
a90b8415afe8507a36e7be7511fd36f1045418b7,4.1365523
bb603e54f5809d802fec4c70df7b2c29a5125a89,7.1253023
f492b1eb37bae60ab4597c161e7b67d9cc9e4dc6,5.7752957
7a7bd043dfb44f7b90dcb37b669e89afcd79d234,4.638544
1db8dc5d1005cd6d742fd9bfba759aeb2babab66,7.1120496
dc5325f05ad384cacb2431acfa1f398913151afb,6.7560472
f459440c7a99294ca9763f332cd9aa09b0c280d6,5.525837
0341249377940c004d0823408ace7cddbddbc923,8.23756
1ae3ba4f07f87302215a9b35d195bfbeef187ebc,7.4022565
1f15254ccdc062083c8f4e02523e18c2384dc6e1,8.110282
8481a7f00c3d30473b01a8a3cff2564948d24902,3.9131372
7a0e5d245539a1b2906358ad255a4375f914d37c,6.5664444
994f5b5cdc8a126efbb290700caf797948ac1841,6.060857
7855b4de6d964e1f7477a3a40d384de9f4602f49,7.315054
0aff6f7083979073168bbdd6c227015eb09eced9,5.7396083
b041f9ef5ab6da232256530cf8e22c31ac99971d,7.8599076
88188301e8d3565c7f1e2cee1f9ab8794676216a,5.9382424
5af239a466d0a8e17a8daf66709fded23576c37d,6.8384385
cb72cf616f3cafed458ef94be529c172bbcc5277,6.7476025
bf22fb15bf51bc4bcf3d50f7494caad62a596d0e,7.41702
ce201bf315598feafcad345a663284bc266862c0,6.4526014
201b7f1b1071911915956b1d54f5b7e69a7d7cb3,5.6845946
26bf2e6d5a634712af2f46b7057a83a4052ce9b9,6.922485
f9e06c04dc036b01f65e7f71a9201922f201dade,8.044644
ae7e6756887c7c2d0e3d26bb83045d298dcb5ddd,7.066967
6b1996be827950638657d6f5a23f4ab8a5a13be5,7.293656
bb81a7f88631b987cd15c8d539e806ad17a5b664,6.3451242
d1e238d8cc58ceae3359c94b2a4a976a975fc9ac,7.295634
463ef2266d31ca7f0bca92bfcc9ae7301addb58b,6.124845
83d335d59714648643c6ca68c522a9a37bc9d8ae,4.977844
f0be3049c99eb84be5aae5352c2f0ccf661e1f43,6.7172985
37593f2cd1d978efb79e32ed6981b74ad8523ebd,7.4097967
ededd47b1e0c18d4af4ad2b0cc21eebcb7c6e6b9,6.243933
404b067bd1dc212fb28d256714a9dc430d5e65af,8.1613
36a292355e4b31b866da368ac2bc7902a72d4db2,6.3513603
0aad9682c3c4280eb05dbd27e6cab55f4b1ae4b4,8.473031
0aee33404db5dc946de8c70be37c6e82582885c6,7.882516
1a4b69992c879b4e5f64e848ffdddc2f2f401e44,5.7253566
0cab57d7705bafe60116d29a1019a774cd661f02,6.38273
34a187324e5c8bb2723a6f51a038acfef94a7538,7.449491
9d789185f1d5fb7bd42acd9d6dc1f5380fef1c4c,6.922461
91f7019ee1831ead0e667cf264dfe7be6b743f3f,7.602289
2f4cbc9afdd23132d572c5f7a81b4e9b19b8081d,6.5567822
af12f06588c971f6425a28d61e4511bafff05bb7,6.717035
494ceabf1266854738ca9832b601000a8a3cde24,4.0986233
ae75c8309bea2f4a1b1624ce50d0994d5b4dc451,7.932723
d73a15bdcce722312152f547cec67e8dd584a6a8,7.7646956
2f465acb00ca28cf6a7ef4b71b4df1208eb8fc8c,7.398869
f9f4d4ef2a3de006bd037db9eb160ab8e51c79f2,7.9679127
746be138d650a2627e814da73cf09cfbf3127bd4,6.9611845
f91758fe4f441cd4b7b053a03252b4c50f3d4737,7.395499
e99d4fb3ef87d5e201da3b08841541fd953af089,7.167985
81fcf2e137c8587b8663ffec7ba1d8184be705b7,4.408748
7316452530dd2fb2eb68d1fffeebef98bb730ae0,7.113699
017ec1bbad0d598e5a86ac3bd595b870b6456e61,6.5739784
21661552706810e470f97f098927a2b89d9b9eaa,6.0633564
d2ef78c03149ddfd267005d0dcd248adcc227e02,6.1945925
68c8fbedb26cd1376389edb04626dbeb90a065a0,7.524732
49da363dc17a0db86c70a20f515608629bced9ed,5.398636
63de421fb8d11a118ae783980d2e204b71e4f2d9,6.5959663
edd78ffaa7bc16d94ee6908b98b3d9863f492c89,6.7775793
88a694a270a460f5a09e1e8c569b036d03b9b5ea,8.093461
ba37558e4c84bdb5486d1b3622b0ac7ed3d5222d,6.754603
06b43a9d40f16603a72a6333318a5086b7bb7e12,6.764182
5d7aa061832e40bec792c52ef42de898a5045a1b,7.4964266
8ef999ab1a83c2760064ac6c7a4b6c4115c5a186,6.967897
d92840812393583b0f053de80ecee59f5b19bc03,8.098667
9cf5d1c0d7ddfd6b78c222e83894ca3a75ee47f2,6.798672
1f7be2d565e2629c4ffe64c30c41252de69300c5,6.433685
92828f67b16f5e96ddb0d436aaa6f1193104c037,7.231595
2639449829463fd12c2b9ba6fb9ea1c56e94385f,7.4845867
98903e3bc03971360097ad809526370f701ef5f7,6.329542
5b023883ac089df249ef06f7c8c4398f37e1c55d,4.577512
2e22e4cd67d6f2e9f70782c69e67f4d15bee7d1d,7.8397636
d11e42daac68288eea95d8923771a326e667b520,6.93693
529d7e5b25e40c18bb7ea49be0963ed7f3e288ea,6.977746
b51687ca4edcbe2376bc3204617227bceb0a52c0,7.0067024
195aa2f618f1001a6ca4da0300dd8bb798013a73,7.673633
5160b3f7714c45d60c100dd658c543831e390713,5.020772
72ebebdb431cf5dbd216ed0c16660f40a963b082,6.8248296
5055b8d5ef881bdbac3ff865d6f97249b0aa4bbc,7.893552
49d11fa2e8d68ac09ecdacb94a96c95c95205ff9,6.6797543
92213400df98f5441533511526206328cdde4159,7.6585155
0fc728b5b267485042d587eeac067b6c4e2a1d15,7.5667486
8e5fc3c13f17c0502fe3f0a8404b461b46183f8a,7.9658113
b3946c98c388b721854634038fbd1820a7ff046d,5.0547247
ad57f4feb3cdcdfbb77d4ccd074d9ca50227661d,7.5822735
01122b3ef7e59b84189e65985305f575d6bdf83c,7.14664
2813d0ddc37e34a25e798ebf8c8ecb2fc659e8b7,5.672678
05f7b04136abf33daf80973c0942a91751222e1e,5.5428233
adc3882c435a390c34d34279b5528215928944df,7.3235016
3d085aa7161eb03884e0a1e98d90f8d46e030d1a,6.207331
2d450fbabcb95dad1b49ce3a6c70ee6fd9ed6c68,7.356272
b8e898c506ad360ead5d4fafe6651fadfed6645a,5.6865215
5832a6cbeea8c9e6efb82a284e135cc58f201920,6.931567
6881032aa20fa792984ffb15d6b043b4228c1070,7.840438
3949c822529f6d98d518b762c7b49b030685ddda,6.9442415
a10c5f4ba04fc56032719cc84184c0ad5b5f8446,5.9832563
371922831538deb39791562bd384acdf91531999,4.94472
45147b7f31a588b0c4245845675f7856f4dfae30,4.78832
e07c3edba3602b0d172c2db763539dfa9819027c,7.210894
c3fdd44aeb469416e4895afe4040e54eebc23db5,6.275357
78269c872dcec789b204623749f7d1bae813fe49,7.832758
549b4b9f5408631f8a062a6a3b71c496646ee0fb,6.4522114
0538762f44e8dfb07dc26c8c771f06080b9b2dee,6.256951
f440f5463ae218aef17a60e9f2ffc7dbbc45dc54,7.0126467
f92e3ec921384713419dca56d1fe2be1d51f1b54,7.1914687
2fa2244e6e21b8799c5210d92f8966838a43783e,7.1609197
797c7c555f32a47816ca7f0c017002a2131c132a,5.3222404
4df0acd4131767bb6aec6c0eba0deedb4c246125,8.01938
7b27fcdea3732f654b3a3cb4ee1517e8203645a2,7.7320867
845acd04a77b3d1b623f255d9f9f8eae90892dab,6.518432
3399fb9cc4f115ff1d6a41cf169d8ebd200c3418,5.943622
12607a7c2283944afc08e1ce4df79ba688a31f74,7.686361
eaf60b6a377c720fa7a13f97831f38531047a217,7.498595
f91b376092344f19705df8873d25aa4a34bafce6,6.6689715
bbaeaab91cec9991b4747c8ca3fba0981bf68ad5,4.7144666
9272bf390ef4a8e31a5285c14ec721495414c53a,5.8547096
3b24016cbab8b8632a54240fed0a17406b35bc65,7.4266424
d66c55f4502b462e88d4529dd6b4d167fd42d165,6.7642765
950671c7855e25bf4a8330768cabc430bee030c9,6.9867935
9d46769291771df99e8061cc9c5d79aacb087210,5.3920755
5b8aca58cb2c7cbcbb8918f50669eb821d5a7fad,5.630782
66735c0721a73fb4dd487e32adafb82c6016e6ea,6.4218698
cbb7db3eb5270179fe8ebb9e73dde2c894c9a971,6.6285934
baae1f7bd8567b6f9e220cc863c92124fa71e1fe,8.097782
cc1f8f78f5ef5237c717194b38699b168c265513,6.486025
f4367a0ab2083a66a5fa812df89e590d3fd3b5a8,5.5789485
e85a79ca1bb1f59951efb5c25e40e0ee73985cdb,5.9123287
11f5d8226ebf0108a5a4ecad896a990ecb369247,4.5086937
9b6d776d82bca421eb10bc4a1f5f866af7fc2a3d,7.2018495
9d69c1d50467997289ee1396002cd197883a2b74,4.1263103
67118839ce79eab31a505fa22d378ff420ce006d,5.2512803
2f2abfea66cd61a09939960e751666a2c0913430,7.429461
7808a1989290cbf25b57bd60e74c56662eeba656,4.8879666
49428bbbf72ee0208d581e31efb1db2dca5605f4,5.63812
3d0c27e5e776d4ebe788c50a8da1a1c9215ae25a,6.675098
5822ad8b0277c775adf78b39385d63e7878b1069,6.6124854
4db33a107c9a32cf80e08c941fd2c87888e8de8e,6.9053936
5ed610bb14c3c7ebe34cf855871da13009ddf3f0,7.5356164
4875a2f817d7d08aa0437c70c33eb2c3e8c20d65,5.6881185
bc8caaa2729aa0c9179e8d66388586a4a8586f20,7.46772
2e171212b96d4d95e0857baadfdc55455113dfc5,5.5831475
70cd793e026c0616c0a8186a1f2c5fa6d8816b49,6.6782002
2e8b47e527548d947c688069d4a5c60ed67ace19,7.0951643
6aea2ab4cff49df8f384b81558264c1390a8cf06,6.0268025
692e3639f044b1dedc30d8b3a870bbe922a675fb,6.869086
7b3d30b5f05d1acd3bd4979bd8e18efaafdcbc62,6.7953625
aa2288779d4ddfe46b3dcab170577d4f5096ab15,6.112163
249c629226d7716b59d1841c45dbca54afe3c1a2,4.927549
6bdf2586c97f0954e728ef8a9ac5248d4c8270c1,6.0416164
fb0a2834f5f131005e12dc1962056623ee6a7188,5.7253795
17ce312f66b2f6b7c5766e4d5cb1f7452aa20911,7.621774
26c932032169ad849d274427dcbdcfb190f843d8,5.2793703
440e56298b04156381c3f648f175b8697135845b,6.665829
7eeef145cb4a17be79b2251b164bcaf5d15a4995,5.9366975
080df7c3716ee6b773c346c67056400fc235ffec,7.472019
9b4fd6bc9be128b294d3a8590bb6a146bc503902,6.3615646
40291da6897472b56a7ce6a0721a801b5014d3c7,6.847695
f9491b0ab4aee90c428545e0e315a3af1f827595,8.154387
b1179b71e93f6ccfe9702cc342e53c5c04d2cf60,6.300165
cf8a26a2ce3ac2cfd81a1050e73bdc7a4cd225e0,3.694517
8b158f3040b574b6d08148e24946fba8bbdc29ca,6.654393
326a025b5c23347b9eb2c5ceae75a5908a461f69,5.550378
19787a8ba9b724902ceb45f483190f766e9e291c,7.5349736
53b56263b633c2be1e87243fd37356c924eb9a4e,7.5223703
9d91374d67624389dacb4b429b8fa8c18442b29c,7.088603
a24729ea6c4aab24a9d6dc73513113e8b8fcf35c,5.89825
81fbb8b81316a0ddabd7838b1b9ecfaee762f70f,7.709006
f4d9301713b16c13c174f19e18d0200175494a79,6.8901887
b27862a2f9590331f29ffdc8f3648dec2a7a7d30,5.5905375
242788be909743713c5ade123c9f0b13cc4b2db6,7.815652
9c03af1da21c500de8e0a1be24e3c22d341961ca,6.5193887
263d37689dbb1044d8118782303415a1eac550df,7.1544027
27d6037b0e6ff9972c80bf6192062f3f2e8b076f,6.030635
1e347993c7fb0053ac2a1b01b6b6c5a5fc3dad9d,6.5140457
7e585ba8095284ba4d7f920b37ee3e76ab6caa4c,5.919812
713e625391a72ed8f0780919b1c3e45af56ff94b,7.0955634
42510054a233b7b56beccee99fdd4543c3cff388,6.649486
